RunNum,Silhouette
1,0.34768659056639484
2,0.34768659056639484
3,0.3501300137639519
4,0.3501300137639519
5,0.36434843627206226
6,0.3501300137639519
7,0.3501300137639519
8,0.3501300137639519
9,0.34768659056639484
10,0.36434843627206226
11,0.36434843627206226
12,0.3634031276726526
13,0.36434843627206226
14,0.3501300137639519
15,0.3501300137639519
16,0.3760244664824767
17,0.3501300137639519
18,0.3501300137639519
19,0.3656914512276493
20,0.3501300137639519
