Number,SMILEs,MW,FSP3,Cm
147,CS(=O)(=O)C1=CC=C(S1)C(=O)NCCCS(=O)CC2=CC(=CC=C2)S(=O)(=O)N[C@@H](C*)C=O,519.6680000000002,0.3684210526315789,514.6866283384215
148,C1=CC(=CC=C1CSC2=CC=C(C=C2)Cl)C(=O)NCCCC*,332.87600000000015,0.2777777777777778,206.706607077876
149,C1C(=CC2=CC=CC=C2)NC(S1)C*,190.29099999999997,0.2727272727272727,178.86633474457815
150,C[C@H](CC(=O)[C@H](C(C)C)NC(=O)CCCCCN1C(=O)C=CC1=O)C(=O)NC2=CC(=C(C=C2)COC(=O)C(C)(C)C)C#C[C@@H]3C[C@@H]([C@H]([C@@H]([C@H]3O)O)O)*,722.8560000000002,0.5897435897435898,702.4838720592057
151,CC(C)(C*)NC(=O)C1=C(C=CC(=C1)C(F)(F)F)F,262.22599999999994,0.4166666666666667,199.61889683972197
152,CN(CC(=O)OC)C(=O)N(CC*)C1CC1,213.25699999999995,0.8,205.5169470000713
153,CC(C*)NC(=O)C1=C(C=CN=C1)Cl,197.645,0.3333333333333333,212.18379446752166
154,CCC1=NN2CC(CCC2=N1)C*,164.23199999999997,0.7777777777777778,173.8209531869614
155,CC1=C(C=C(C=C1)S(=O)(=O)N2CC(C2)C*)F,242.29499999999993,0.45454545454545453,199.53993827774696
156,CC1=CC=CC=C1C2=C(C=C(C=C2)C3=NC(=NO3)C4=CC=C(C=C4)CN(C)CCC*)C(F)(F)F,464.5110000000002,0.25925925925925924,362.5861241573324
157,CCN1C(=CC(=N1)CC2=CC=CC=C2)C3CCN(CC3)C[C@]4(CCN(C4)[C@@H]5CCC5C*)C6=CC=CC=C6,495.7350000000004,0.5454545454545454,429.08259035445633
158,CC1CCC(CC1)C(=O)NC(C)(C)C(C)(C)*,224.36799999999997,0.9285714285714286,156.7520472308762
159,C1=CC=C(C=C1)C2=CC=C(C=C2)C[C@@H](*)NC(=O)OCC3C4=CC=CC=C4C5=CC=CC=C35,418.5160000000001,0.13793103448275862,275.05580975467484
160,COCCSCC(=O)N(CC*)C1CC1,216.32599999999996,0.9,185.2455284278625
161,CC1=CC(=C(C=C1)OCC2=C(C=C(C=C2)CN3CCOCC3)C)C4=CSC(=N4)NCC*,436.6010000000002,0.4,363.36657200728297
162,CCCCOC[C@@H]1[C@@H]([C@@H](C[C@@H](O1)C(CC*)(F)F)OCCCC)OCCCC,393.53500000000025,1.0,378.66701973438455
163,CC(C*)(CC(=O)OCC1C(C(C(C(O1)OCC(CC2=CC(=C(C=C2)O)OC)C(CC3=CC(=C(C=C3)O)OC)COC4C(C(C(C(O4)CO)O)O)O)O)O)O)O,785.8130000000007,0.6486486486486487,977.0974349840188
164,CCOC(=O)C1=C(C2=CC=CC=C2N(C1=O)C)NC3=NC(=CS3)C*,342.4000000000001,0.23529411764705882,366.01042819705765
165,CC1=NN(C(=C1C(C*)NC(=O)OCC2C3=CC=CC=C3C4=CC=CC=C24)OC)C,390.46300000000014,0.30434782608695654,338.6901282028271
166,CC(=O)N1C[C@@H](C[C@H]1COC2=CC=C(C=C2)C3=NC=C(C=N3)C(=N)N)C*,352.4180000000001,0.3684210526315789,322.690128202827
167,CN(C)C1(CCC1)CN(C)C(=O)NC(COC)*,242.343,0.9166666666666666,249.0104281970576
168,C[C@H](CC*)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)ON)C)O)O)C,378.5770000000001,1.0,430.22549109302486
169,CCC1(C(=O)N(C2=C(C=C(C=C2)Cl)C(O1)C3=C(C=C(C=C3)OCC4=CC=CC=C4)OC)CC(C)(C)C)C*,521.0770000000002,0.3870967741935484,475.8241507928915
170,CCOC1=C(C=C(C=C1)C#N)NC(=O)CC(C)(C)C*,259.329,0.4666666666666667,227.73575342353556
171,CC1=CC=C(O1)CCC(=O)NC(C*)C2=CC=C(C=C2)F,274.31500000000005,0.3125,251.72615708653
172,CC1=NC=C(C(=O)N1CC(C*)O)I,293.084,0.5,229.99757565873873
173,CC(C)COC1=C(C=CC(=C1)C(F)(F)F)OC2=CC3=C(C=C2)[C@@H](CC3)C*,363.3990000000001,0.42857142857142855,276.4157246304805
174,COC1=CC=CC(=C1)CN(CC*)S(=O)(=O)C2=CC=CC3=CC=CC=C32,354.451,0.2,308.17522523343825
175,CC1=NC2=NC(=NN2C(=C1)SCC3=C(N4[C@@H]([C@@H](C4=O)NC(=O)/C(=N/OC)/C5=CSC(=N5)N)SC3)C(=O)O)C*,574.6500000000002,0.3333333333333333,742.6482337088407
176,CC(C)(CC*)NC(=O)C1=NN(C(=O)C=C1)CC2=CC=CC=C2,298.366,0.35294117647058826,264.575840689125
177,CN(C)C(=O)CNC(=O)N[C@@H](CO)*,188.207,0.7142857142857143,231.85679700295594
178,C1=CC(=CC=C1/C=C\\C2=CC(=CC(=C2)O)O)OC3[C@@H]([C@H]([C@@H]([C@H](O3)*)O)O)O,359.35400000000004,0.2631578947368421,387.016222411183
179,CC1=C(C2=NN(N=C2C(=C1F)F)C3=CC(=CC(=C3O)C(C)(C)C)CC*)F,362.37500000000017,0.3684210526315789,331.66508271930707
180,CC1CN(CC(O1)(C)C)C(=O)NCC(C*)OC,243.32699999999994,0.9166666666666666,280.23249082183514
181,COC1=CC2=C(C=C1)N=C(N2)CC3CN(CCC3C*)S(=O)(=O)C4=CC=CC=C4,398.5080000000001,0.38095238095238093,380.675462496143
182,C1=CN2C=C(N=C2C(=N1)Br)CC*,225.06899999999996,0.25,210.94543803540353
183,CCN(CC*)CC1=CC=CC=C1OC(F)(F)F,246.25199999999995,0.5,190.497668192593
184,CCN(CC*)C1=C(C(=NN1C)C(C)C)[N+](=O)[O-],239.29899999999998,0.7272727272727273,223.56630294750258
