X1s,Y1s
0.306514495,0.837845898
0.481311162,0.807529799
0.537305517,0.694243073
0.432662918,0.831383119
0.389853715,0.84746727
0.466563215,0.92622093
0.734487626,0.85036732
0.309708498,0.749087895
0.318883442,0.770906403
0.627339667,0.796637598
0.338607371,0.934474413
0.34787316,0.820601558
0.592644217,0.698043202
0.422267422,0.886097793
0.634652532,0.81408511
0.408089287,0.774930865
0.394623431,0.818164666
0.491929098,0.693293769
0.67342153,0.890883267
0.59222753,0.79015235
0.312414606,0.848112986
0.431250915,0.871919888
0.310778566,0.889059123
0.480646912,0.822265757
0.319716908,0.895651423
0.75309003,0.877489817
0.366154021,0.806152684
0.418611425,0.84585394
0.38414485,0.77658776
0.388683565,0.843438729
0.517184564,0.879072015
0.475495256,0.917285171
0.465716145,0.872113494
0.36045959,0.900188249
0.490284141,0.911611674
0.69586661,0.903249663
0.235945929,0.934808531
0.437561834,0.72735283
0.63352747,0.791554099
0.562639189,0.869397585
0.512242666,0.828755899
0.555172356,0.898599103
0.568079166,0.842233931
0.291655822,0.905283571
0.453369188,0.729001035
0.476262177,0.747989586
0.264965606,0.841575815
0.353063159,0.900302249
0.547131304,0.81071303
0.488917073,0.758234789
0.52109469,0.78111152
0.42720474,0.850742468
0.347729844,0.831510275
0.394868514,0.880256647
0.465044532,0.928382442
0.619609604,0.748759143
0.272254181,0.896665218
0.592037262,0.689968083
0.323913371,0.91934745
0.270252172,0.909392451
0.443901115,0.933185646
0.321236885,0.886812269
0.298025456,0.911096453
0.541639653,0.842407681
0.512748105,0.845344036
0.422151848,0.720719549
0.583038528,0.715793356
0.596357119,0.834549664
0.518377122,0.698070912
0.346524008,0.923382029
0.723179326,0.886631772
0.321890461,0.942473791
0.660078988,0.783629816
0.43683722,0.841039718
0.471376333,0.965430494
0.431918417,0.701191435
0.37774966,0.843800468
0.450114131,0.721618935
0.616706487,0.903333499
0.478482929,0.633921654
0.442204939,0.77536896
0.302653626,0.848169947
0.612915529,0.756218489
0.358166433,0.892133504
0.582125839,0.60439831
0.62470314,0.723068676
0.45069119,0.786041481
0.453301406,0.926914777
0.462920811,0.820885868
0.427817533,0.883918889
0.60857467,0.841268762
0.283865454,0.899526334
0.573948386,0.953395976
0.361555023,0.918724465
0.484165439,0.959368271
0.397467088,0.730946929
0.390647379,0.836163573
0.63731404,0.745617062
0.338559263,0.84672609
0.697882892,0.781230861
0.577025435,0.825292816
0.4637773,0.680115192
0.467884923,0.814002751
0.393048604,0.863070955
0.343774025,0.839683164
0.445063132,0.91001103
0.625502852,0.794419319
0.423052367,0.704329797
0.531923027,0.769766031
0.230978432,0.843107251
0.418155464,0.801381112
0.280423112,0.839854709
0.292851301,0.937912668
0.283023829,0.932806482
0.527502114,0.838573137
0.43946422,0.823031838
0.326347368,0.949121823
0.570008119,0.662109596
0.755787836,0.886213079
0.332571296,0.954728335
0.554590821,0.765215983
0.598822946,0.886776236
0.52502289,0.76023981
0.680564277,0.922092361
0.518084889,0.708279072
0.621421907,0.859418947
0.484276725,0.961968649
0.308405532,0.832594278
0.600736426,0.931136
0.679555394,0.730793711
0.497555507,0.856873575
0.297912166,0.889427408
0.474644748,0.725006205
0.674781083,0.781000973
0.342199977,0.984351429
0.639604077,0.784972928
0.716357946,0.842319168
0.262742717,0.878201332
0.492169168,0.791617689
0.282550918,0.926829277
0.313378847,0.778664408
0.562394473,0.865013064
0.472427308,0.838269088
0.372106649,0.725988785
0.568324734,0.888231514
0.282554026,0.876046953
0.751350271,0.921624205
0.615925759,0.725696328
0.668415148,0.928554051
0.437463033,0.843510469
0.467667337,0.886171142
0.317342044,0.863983721
0.627323633,0.841928126
0.700480535,0.925528638
0.546863429,0.936576049
0.472022374,0.785425947
0.243558251,0.856896633
0.524973837,0.774860793
0.607451553,0.854291833
0.464290784,0.940788061
0.47578648,0.875923145
0.647621981,0.72403099
0.586435588,0.633007648
0.485681946,0.806376654
0.306111771,0.773934575
0.598411395,0.670048656
0.461909996,0.662918961
0.395135221,0.814606977
0.381635999,0.866036722
0.678431531,0.922181874
0.668826705,0.917574861
0.526889637,0.895767242
0.21685602,0.979527455
0.310620462,0.846875736
0.594443963,0.655220896
0.506347121,0.935035117
0.640664494,0.816155634
0.363925836,0.794736654
0.493935177,0.920072608
0.324014045,0.852215969
0.485447442,0.841797384
0.528237718,0.857807567
0.259844256,0.871298263
0.647330229,0.982518079
0.319369373,0.784195759
0.41488198,0.680962425
0.393005315,0.792863761
0.339215858,0.901888509
0.376160996,0.840849244
0.445206615,0.74192906
0.551328201,0.901166937
0.565019442,0.68602624
0.455226148,0.810218422
0.234910346,0.918810049
0.410178304,0.914733979
0.445875001,0.929431751
0.366526696,0.889234528
0.404284834,0.75333824
0.514548249,0.834574125
0.711085039,0.911188388
0.632773703,0.926648135
0.561017734,0.688196926
0.472481138,0.828719977
0.483106085,0.729318769
0.459928092,0.713240425
0.436719397,0.840458047
0.452186875,0.885162942
0.308877333,0.884653881
0.563915655,0.821887667
0.413009208,0.738349163
0.695043782,0.748842367
0.551219873,0.786585794
0.54289514,0.723252421
0.605512828,0.774592972
0.470841768,0.909705492
0.488303974,0.730446542
0.59309777,0.683200389
0.656433218,0.982647978
0.590720419,0.776356383
0.458061352,0.89642667
0.68996748,0.776050288
0.357758893,0.915189533
0.367578814,0.838778058
0.522565941,0.837821337
0.753823145,0.879813107
0.649101887,0.834144914
0.375855945,0.850299502
0.551489644,0.879246279
0.426344972,0.930948191
0.493703738,0.815246104
0.420435641,0.867891622
0.476920383,0.773688002
0.551168831,0.929107589
0.4149766,0.730236362
0.490451198,0.908493928
0.382209922,0.810318538
0.630133902,0.841158163
0.592876114,0.843349377
0.60057101,0.844604902
0.526595759,0.897884243
0.586944109,0.855727281
0.566486956,0.871128972
0.660408161,0.877361924
0.594503698,0.84548187
0.462724569,0.975695146
0.626739066,0.889263941
0.914547506,0.939090451
0.542134608,0.781018637
0.471664623,0.875925536
0.562290728,0.761544218
0.361339285,0.932746921
0.587754008,0.882736182
0.654012998,0.949823669
0.634703611,0.679589874
0.437288488,0.793837359
0.643588148,0.768188081
0.505986874,0.84391652
0.509669797,0.829267809
0.389088003,0.77858292
0.43272596,0.86987946
0.78613365,0.911951745
0.510597336,0.733188468
0.493960623,0.853601056
0.665066898,0.803398574
0.5471233,0.785844815
0.341607765,0.886494795
0.65129012,0.7953307
0.634325062,0.91915403
0.655592857,0.889503391
0.779764722,0.865644031
0.591646841,0.717232356
0.567346422,0.954208188
0.479763259,0.845095892
0.651862537,0.730475775
0.316177826,0.911233528
0.656179298,0.859093256
0.567079345,0.825161084
0.540616476,0.78472721
0.378507457,0.902534049
0.448514225,0.851325782
0.508426007,0.711751745
0.474661994,0.839342176
0.556032725,0.824590585
0.613040138,0.792663582
0.567260317,0.887842032
0.610010678,0.803518642
0.427716045,0.796856191
0.501852981,0.900245313
0.548823028,0.905468658
0.68432795,0.87332516
0.417309996,0.916312677
0.585160095,0.847284729
0.489557408,0.696197098
0.487496814,0.698737089
0.705412934,0.894838845
0.633977986,0.844434036
0.416197638,0.752626196
0.23101748,0.891800062
0.538479443,0.82001785
0.613377113,0.726013443
0.402138493,0.897413364
0.816735662,0.864080121
0.63847394,0.835896288
0.52361298,0.943300154
0.588368257,0.936549504
0.683916717,0.798625251
0.726428193,0.850868532
0.609645359,0.944110019
0.537022974,0.750662278
0.574113071,0.868960646
0.753793708,0.83289861
0.516739073,0.781196732
0.579552595,0.837034521
0.395668907,0.758743425
0.568727593,0.826310044
0.54662141,0.84691441
0.66249715,0.893617344
0.530213798,0.897637954
0.697053652,0.965537138
0.457115637,0.97000898
0.518950626,0.755501743
0.629564178,0.740319528
0.491761271,0.865472489
0.69338554,0.932820146
0.339343115,0.964845299
0.364338701,0.97582342
0.410584687,0.884063962
0.547580811,0.936122797
0.622862108,0.915264281
0.330606416,0.851863576
0.603993159,0.878257911
0.613364313,0.786558118
0.704407677,0.779370193
0.390776764,0.945564897
0.515325451,0.87517662
0.60900122,0.979403429
0.632708093,0.824924768
0.529128371,0.76440529
0.670891773,0.855503765
0.606208701,0.803112716
0.640160396,0.759094501
0.781669767,0.874022288
0.642403711,0.891355844
0.535425728,0.800123653
0.531301437,0.798446037
0.711527338,0.922949954
0.426108912,0.924534114
0.527501518,0.851888175
0.463322857,0.932381074
0.324261069,0.925157312
0.428346697,0.898756877
0.360955241,0.954919403
0.411837708,0.873724176
0.467148563,0.879398053
0.652546073,0.922614831
0.472718537,0.835182137
0.602942253,0.951796473
0.621949416,0.719295891
0.510944397,0.784228022
0.363010005,0.853779983
0.606706324,0.673480903
0.73784622,0.906235302
0.439047011,0.74847614
0.591841226,0.925641574
0.451246239,0.755338383
0.443059267,0.806922552
0.373770555,0.8706386
0.628555278,0.966501689
0.448471471,0.847515464
0.449959226,0.792687726
0.66907596,0.753629293
0.318934908,0.844159861
0.664367304,0.926029048
0.42687558,0.838629058
0.591289168,0.942530305
0.415343783,0.765315439
0.399521884,0.882179582
0.698783181,0.82204064
0.550795388,0.776109196
0.575111746,0.809208783
0.572690992,0.697577368
0.63090432,0.837267776
0.521244862,0.810183783
0.392495488,0.948538161
0.683020738,0.899167551
0.516448871,0.781693398
0.534022577,0.909279112
0.522381654,0.827431143
0.521499262,0.830404244
0.648392824,0.82418318
0.521706082,0.741836667
0.512672205,0.945975313
0.478761866,0.828494953
0.496162739,0.893691457
0.522311913,0.77208973
0.532237256,0.955828582
0.413104527,0.944709926
0.439962957,0.929097338
0.506143508,0.894647716
0.311308089,0.907528704
0.540323048,0.76629317
0.616382573,0.781625152
0.408719238,0.910100069
0.521655284,0.877372565
0.416010333,0.832478785
0.648973171,0.819428767
0.534512651,0.744797856
0.624661131,0.843340173
0.473825086,0.921126744
0.266580365,0.878571497
0.625902289,0.819428611
0.670739143,0.856643867
0.473711459,0.844005735
0.58993406,0.820484604
0.768706212,0.985200274
0.491321035,0.681527451
0.630703952,0.739298897
0.540149475,0.816497884
0.48468283,0.871689706
0.764474315,0.872554752
0.417178201,0.915099768
0.726610452,0.892329492
0.623481927,0.926710784
0.454520868,0.972972853
0.640984232,0.809940017
0.343519767,0.804106505
0.575773963,0.931619192
0.536671547,0.754885909
0.444714769,0.854055581
0.792900976,0.870566921
0.617751807,0.760216013
0.470033925,0.973566438
0.670731559,0.786378333
0.501344484,0.825846314
0.651383772,0.853115305
0.443758878,0.902799076
0.689404381,0.944677753
0.596260398,0.856128861
0.636725045,0.839350335
0.592549398,0.830898453
0.565047672,0.736063179
0.542350962,0.83338263
0.544005371,0.913347525
0.43938102,0.820427951
0.395373692,0.808253326
0.55406186,0.892656788
0.588739468,0.803034065
0.562462656,0.820524439
0.355288016,0.836544551
0.600375847,0.770653525
0.613258131,0.81924154
0.400370813,0.80074255
0.672091799,0.955381016
0.49124283,0.843723014
0.478203454,0.928932974
0.587653843,0.890397028
0.590157569,0.659145196
0.547250223,0.720988885
0.396523408,0.75440857
0.364178382,0.771860678
0.676145546,0.838472792
0.397873161,0.823517239
0.366288014,0.951155388
0.504277079,0.882317732
0.6138209,0.884856746
0.852714299,0.919280548
0.523735535,0.928507366
0.458889864,0.840232798
0.553503257,0.889023999
0.361431943,0.874338595
0.432155209,0.85934907
0.615279778,0.821704661
0.46390915,0.794668587
0.467643243,0.805775287
0.526108907,0.860567671
0.421491725,0.875154662
0.58253626,0.747512425
0.581158258,0.950212541
0.291680603,0.837221599
0.739453049,0.95142661
0.606153512,0.806028641
0.492092698,0.798695351
0.445790577,0.742109708
0.732088219,0.891674069
0.610838874,0.852743679
0.589472307,0.822586481
0.645773016,0.750574882
0.658547913,0.807165353
0.616880681,0.863726858
0.567881962,0.689192334
0.435156721,0.969036157
0.641293231,0.929895881
0.425978314,0.811498505
0.662801537,0.736023447
0.371871894,0.796044635
0.46248013,0.859307361
0.399357258,0.905041766
0.471247015,0.91233439
0.484819561,0.880035056
0.55523646,0.73105686
0.542247872,0.819360845
0.593590247,0.942806146
0.766849036,0.879854465
0.492862508,0.851739375
0.450363123,0.926474007
0.486166385,0.809380003
0.491791799,0.759258847
0.617468036,0.651909733
0.463068131,0.784357118
0.554705493,0.915966381
0.535532041,0.89468563
0.638739655,0.918151996
0.5657224,0.753702264
0.509203266,0.903848555
0.702525378,0.924820384
0.515872601,0.939752397
0.495284155,0.973991934
0.437650967,0.971454169
0.442666593,0.892471383
0.628287081,0.946987589
0.641838447,0.780866315
0.395046673,0.846258157
0.487025741,0.967294875
0.507352378,0.957980539
0.566518199,0.852094967
0.372284048,0.877106924
0.485518555,0.864739059
0.442991472,0.775948188
0.454382727,0.872979277
0.592821691,0.883557808
0.576631607,0.872807665
0.42430654,0.918993938
0.629606044,0.802319156
0.546473673,0.768559131
0.5493894,0.855670691
0.462551385,0.917940177
0.604324256,0.840112816
0.767938237,0.876429799
0.726814086,0.847035523
0.524684163,0.894053881
0.47426836,0.712552724
0.587094208,0.764943594
0.641940736,0.820772963
0.616914328,0.670189309
0.511417184,0.805620595
0.561652351,0.831791192
0.533940884,0.900328186
0.433614274,0.781281085
0.484863608,0.806779446
0.455501077,0.854040589
0.795714357,0.971748257
0.612882419,0.71444215
0.713511721,0.856415801
0.65831227,0.943964159
0.541372678,0.96676634
0.441028058,0.886105464
0.352672309,0.916439466
0.430032158,0.881156217
0.448469499,0.904371791
0.432249371,0.821324235
0.586433874,0.914266192
0.732534949,0.842757257
0.380373167,0.935028082
0.415110462,0.819578499
0.615105288,0.643666728
0.650852996,0.862514924
0.596911866,0.803373948
0.489722098,0.723842148
0.393118661,0.789740262
0.753743015,0.783397872
0.397484199,0.854216853
0.368661309,0.831834667
0.561531229,0.898189902
0.37806481,0.816694798
0.386890667,0.818506439
0.42328901,0.806143296
0.45787879,0.832890472
0.384993131,0.799817082
0.513702862,0.816594136
0.704083896,0.896784159
0.526356157,0.837648692
0.55215587,0.909290447
0.294470083,0.977727105
0.509765398,0.883863459
0.639906623,0.773760822
0.383431736,0.855202937
0.526474241,0.799969995
0.841201958,0.922129535
0.642789227,0.810042109
0.373957061,0.871274461
0.711855189,0.943924444
0.605811554,0.818886382
0.366321733,0.915038548
0.657571175,0.743561451
0.774336591,0.805061365
0.44755768,0.869989381
0.262501582,0.838997944
0.741148211,0.919954048
0.599286841,0.881812297
0.563922115,0.93131284
0.56302705,0.969279459
0.476908823,0.764627652
0.368204438,0.84850992
0.429666404,0.868079182
0.63258836,0.813718128
0.438285583,0.904323648
0.745229623,0.916135851
0.568082524,0.846840817
0.568764026,0.739919149
0.461481456,0.843442326
0.75013896,0.826664478
0.36517651,0.934579516
0.562865435,0.90342626
0.595984521,0.748880931
0.51548545,0.6870517
0.499071341,0.81955307
0.452973678,0.925359692
0.655538113,0.75938021
0.461982206,0.809537391
0.55323616,0.792710079
0.652094769,0.764089793
0.529522515,0.957830631
0.589248063,0.659398929
0.423016852,0.914543375
0.619260034,0.874507414
0.70738848,0.768814999
0.336006522,0.944331828
0.764758964,0.857173301
0.554988701,0.683292161
0.63507872,0.889615341
0.411532067,0.854065226
0.38012929,0.912102993
0.424635498,0.749165296
0.60704663,0.808050907
0.533994242,0.666556968
0.559459297,0.89785521
0.497492158,0.728410164
0.412710099,0.833302922
0.412678998,0.952216198
0.397435403,0.84567757
0.483557159,0.876578399
0.618426818,0.879266584
0.496431312,0.859270799
0.561910301,0.936216639
0.468053747,0.734142049
0.576654887,0.814300235
0.595983273,0.818306515
0.556701388,0.84822103
0.506056868,0.735773867
0.552795724,0.856792975
0.587887753,0.793130342
0.605745538,0.926530491
0.63597249,0.857663576
0.579852921,0.764368324
0.62073361,0.675059621
0.604117281,0.835932983
0.444574931,0.937787158
0.568526759,0.921899984
0.475750904,0.877460675
0.733207394,0.867617455
0.640515387,0.782100444
0.544420395,0.871889682
0.717471955,0.86889644
0.718047019,0.911449845
0.343932018,0.890499032
0.553886854,0.930171112
0.393272,0.89479075
0.477421389,0.904055688
0.640341334,0.781132355
0.496236845,0.856279812
0.707751466,0.928806259
0.642358651,0.76136304
0.699625259,0.734023585
0.622693268,0.951707855
0.422881724,0.80894452
0.613634142,0.965514045
0.460531997,0.83518446
0.67481581,0.836875183
0.380161504,0.921588534
0.473134433,0.812012635
0.631515463,0.787711205
0.604828904,0.815779038
0.510535925,0.895106414
0.433654065,0.890005392
0.478062069,0.867966933
0.738821543,0.767366237
0.771186279,0.807416622
0.616263454,0.81721826
0.485589406,0.7654786
0.51110094,0.744326938
0.557583401,0.931107221
0.630551998,0.94806918
0.350960317,0.907091976
0.330233849,0.917937869
0.519145949,0.876704649
0.298014222,0.935006333
0.619165153,0.76473248
0.317038322,0.882227842
0.644777232,0.943424259
0.663640649,0.911620563
0.458984498,0.827078136
0.592965475,0.787485716
0.700127137,0.932782082
0.497356376,0.847542189
0.506846815,0.842882359
0.461467748,0.812643088
0.67414697,0.836587659
0.631087442,0.788743351
0.238869887,0.973046153
0.47732054,0.874813952
0.833660966,0.917894167
0.48471257,0.951808055
0.565001684,0.8390515
0.572890575,0.700965326
0.597943386,0.822707367
0.474045601,0.838996326
0.66724319,0.842119543
0.48064077,0.821950002
0.621123688,0.856695166
0.649121745,0.777325291
0.315294146,0.898282923
0.520704504,0.761886921
0.465254813,0.805593757
0.479773743,0.834226274
0.672029674,0.728280273
0.525985729,0.810268499
0.331072655,0.964151243
0.753096663,0.861951433
0.278138269,0.927688915
0.734194324,0.849803834
0.620658888,0.844009834
0.434570356,0.776814086
0.570868978,0.772712602
0.521925685,0.98407897
0.583094887,0.832913661
0.516971324,0.701704425
0.444224522,0.889941937
0.746238169,0.770005358
0.521827422,0.721330836
0.367840386,0.836439012
0.638047307,0.811738235
0.475838433,0.787725075
0.595755157,0.865017395
0.557119956,0.764330682
0.725361593,0.826720936
0.360832571,0.849307472
0.638117154,0.784461771
0.527646455,0.724183245
0.489622099,0.870588337
0.389866679,0.862779697
0.396682942,0.83459518
0.512833703,0.906346486
0.476443853,0.790301631
0.476436136,0.744462309
0.326013915,0.781711276
0.500247386,0.966499322
0.406118421,0.865414476
0.443865356,0.702731722
0.365793321,0.844578976
0.44413618,0.75941288
0.576259268,0.877721552
0.460037588,0.842210723
0.496886752,0.773523027
0.640172058,0.743265559
0.547516596,0.811754702
0.359772868,0.940767464
0.308434461,0.815110547
0.628568045,0.673847436
0.503922331,0.873963526
0.492141435,0.813843214
0.662120249,0.912062498
0.422446455,0.908098492
0.398467226,0.796524329
0.391539913,0.937704975
0.515400113,0.66612958
0.469688886,0.729257561
0.523387295,0.725995272
0.583319719,0.694563364
0.561723995,0.832961171
0.502339009,0.916333004
0.454876497,0.799819773
0.533073349,0.844419334
0.357113055,0.889868788
0.359236571,0.931398773
0.579074994,0.912320016
0.503199299,0.827134712
0.556094274,0.619669303
0.475233273,0.942241851
0.5635232,0.741114455
0.322410035,0.956368087
0.301398117,0.893610022
0.714506095,0.846513768
0.446282687,0.962325942
0.539993529,0.73579348
0.49892674,0.838769338
0.487143577,0.773540278
0.557850925,0.895773031
0.55491179,0.803719226
0.347437475,0.821474903
0.53092294,0.682000301
0.551269689,0.690580197
0.670321345,0.875905028
0.36685919,0.837585014
0.595576552,0.77340751
0.481627126,0.877240415
0.399343626,0.815283994
0.754782628,0.802199598
0.574628073,0.921844298
0.463347889,0.910180289
0.388562474,0.838636619
0.607217935,0.850975692
0.450736631,0.829766379
0.593400725,0.90909276
0.566080278,0.937252186
0.630536495,0.802167671
0.503670471,0.988388151
0.502685135,0.766331426
0.496104935,0.79309363
0.727341105,0.758504463
0.46853671,0.972524472
0.340842411,0.93429876
0.490792551,0.7367233
0.575199621,0.837933663
0.774685232,0.826699463
0.503782826,0.931301454
0.404341645,0.962692476
0.673637448,0.745517685
0.696549724,0.805842937
0.420082581,0.797459169
0.492205614,0.877930503
0.480232595,0.697489971
0.606552639,0.856304709
0.435041938,0.759558356
0.582950071,0.770012684
0.509401098,0.855600727
0.627296155,0.974305407
0.364032389,0.859384192
0.590606403,0.854581813
0.561515714,0.794637832
0.538337078,0.812244552
0.393637706,0.878643091
0.456654712,0.725469697
0.449529533,0.959143384
0.677931611,0.933955933
0.566349777,0.737450443
0.674902077,0.923759793
0.3696006,0.860115299
0.50273763,0.921790683
0.42936607,0.890745111
0.669278103,0.830521582
0.633164485,0.899550241
0.515681761,0.877091364
0.482098101,0.898375257
0.625362099,0.911972811
0.397064531,0.800236106
0.58956654,0.879535525
0.485496849,0.784173395
0.246734842,0.902438696
0.34331108,0.870596166
0.544168859,0.700507961
0.347435011,0.852284857
0.754308431,0.845405466
0.501669561,0.951157103
0.479521764,0.749316873
0.400451761,0.914826959
0.411833592,0.794581565
0.71961541,0.792119774
0.290631223,0.855043091
0.393169357,0.862584644
0.627862605,0.887907977
0.626918183,0.857858701
0.242247559,0.929504064
0.576228098,0.733194676
0.386072894,0.846968491
0.430625805,0.701560914
0.398916391,0.708677177
0.510770845,0.774548983
0.407733438,0.776866635
0.366457856,0.821323708
0.407250874,0.724698416
0.491930741,0.668422506
0.471529034,0.899691157
0.623230208,0.921278035
0.369655158,0.881845915
0.785913699,0.888074977
0.479352728,0.754354017
0.525946903,0.992621987
0.621438228,0.664043007
0.329842518,0.916499748
0.442466355,0.737827562
0.54355659,0.644348603
0.25840838,0.840934383
0.374988964,0.957693618
0.749093295,0.802750041
0.70360782,0.772943593
0.711552759,0.757340313
0.454450874,0.807617283
0.635504898,0.734280066
0.43452469,0.845616181
0.316275796,0.797464954
0.336508773,0.866718343
0.476815174,0.686844873
0.297447264,0.84015134
0.229862731,0.944730932
0.540953296,0.807488417
0.423218447,0.762872611
0.372154676,0.796852811
0.583469013,0.891875626
0.318118357,0.828024207
0.612266991,0.776326008
0.539158757,0.920513686
0.468608023,0.866735406
0.607413305,0.814933364
0.556049274,0.822651543
0.371469654,0.89476016
0.698141469,0.95146952
0.415561407,0.834683919
0.556389797,0.71019476
0.653364776,0.721351502
0.638529579,0.914101538
0.307981203,0.90353047
0.484869701,0.836979227
0.389021502,0.880803574
0.602893253,0.783532966
0.541095895,0.755154473
0.611229954,0.981087415
0.459444531,0.7171723
0.340157598,0.861144385
0.462768276,0.824488446
0.473163903,0.758185106
0.374695301,0.880264933
0.59991018,0.797946841
0.551083853,0.836198686
0.442732425,0.840079216
0.339219046,0.92287562
0.491889581,0.732674737
0.298326609,0.798245911
0.587860577,0.929875215
0.551244155,0.778657318
0.595038792,0.924591104
0.547818035,0.735008599
0.544180235,0.82799923
0.452527869,0.755277129
0.542633969,0.728471298
0.494568102,0.864890937
0.618167018,0.905993643
0.704646519,0.883620882
0.470923041,0.861921426
0.252513485,0.803495677
0.506660573,0.660808492
0.331427935,0.842652246
0.545284174,0.685836406
0.53913146,0.690726591
0.431321625,0.867608736
0.301504506,0.921487374
0.497464168,0.727821002
0.630522863,0.816656632
0.47384944,0.915496444
0.355449614,0.756103776
0.542890562,0.841636178
0.662621422,0.901382018
0.269955847,0.886788237
0.393407655,0.757254373
0.32690288,0.855981248
0.342791584,0.854539097
0.379229055,0.927451215
0.641275915,0.653870634
0.172237839,0.956019445
0.520233054,0.83608058
0.452619532,0.800450296
0.330905175,0.909093334
0.405264833,0.815835509
0.216339121,0.874053079
0.642203661,0.7754831
0.536668487,0.761780035
0.406138083,0.863769447
0.404516596,0.713053568
0.627488593,0.815006068
0.541226151,0.909726269
0.727060737,0.801665642
0.493208452,0.868749149
0.280024547,0.903332233
0.333008531,0.959911783
0.386217746,0.818307988
0.545624284,0.823755358
0.344483659,0.945652095
0.620827078,0.932632379
0.417887352,0.773092528
0.266776912,0.904830129
0.512561184,0.787094837
0.479595817,0.801529482
0.580483525,0.667108525
0.21879809,0.938850298
0.460932765,0.807697061
0.44222912,0.878464509
0.449228467,0.794025817
0.428970457,0.786921538
0.59472548,0.816979635
0.439407953,0.811570389
0.540374537,0.717795337
0.457378625,0.905367564
0.485894882,0.917836309
0.338579957,0.801836213
0.506415357,0.81950119
0.383104125,0.892695966
0.617040612,0.7569777
0.502637183,0.869449633
0.671191845,0.820612852
0.405477615,0.901099327
0.246206736,0.965620056
0.581406504,0.906875338
0.295003299,0.906361041
0.284914722,0.907508573
0.815816558,0.960456964
0.432247947,0.712084948
0.453117899,0.762677693
0.481633245,0.685686121
0.449595987,0.815885688
0.335945907,0.84947376
0.726055779,0.913270312
0.517525615,0.806911946
0.474172271,0.750701404
0.505745717,0.926518347
0.545779073,0.865495501
0.354806507,0.860918662
0.650803694,0.834748743
0.602068046,0.777456815
0.25766628,0.870130373
0.223419519,0.848151779
0.265374501,0.830297396
0.425018788,0.79169087
0.331324288,0.870667968
0.469590492,0.7788636
0.61167129,0.870852148
0.521606139,0.841540143
0.495151639,0.787975323
0.563154494,0.840484334
0.647199969,0.852906336
0.387818197,0.917849748
0.419132416,0.786056731
0.577497283,0.853826749
0.634693851,0.816370504
0.320514396,0.84541607
0.37865636,0.87428873
0.353021619,0.847775119
0.791828369,0.891987125
0.307561323,0.829260207
0.410328597,0.771076794
0.608648436,0.659024107
0.632459394,0.863339163
0.62062519,0.876343542
0.496699343,0.845360942
0.415653913,0.823424603
0.704345632,0.988161944
0.422935408,0.83436691
0.698938062,0.968558083
0.46798157,0.792711961
0.639170999,0.71129161
0.546117638,0.879295954
0.490175516,0.717864838
0.655216739,0.787612568
0.659692753,0.92230457
0.555943373,0.908577547
0.48062285,0.779933224
0.514107823,0.747981802
0.641178904,0.875931208
0.475586164,0.717966492
0.449763008,0.898479653
0.468133004,0.734510872
0.526467285,0.792103377
0.469411334,0.90277642
0.447605334,0.809448741
0.778395925,0.887001708
0.776564832,0.877183575
0.593997775,0.871768007
0.384611324,0.73823501
0.514783852,0.893411632
0.680546782,0.730326534
0.553307446,0.734594785
0.723601378,0.92415122
0.369279611,0.908247572
0.483993791,0.86689639
0.484804816,0.839438672
0.397677749,0.804785656
0.597221869,0.894251853
0.396441327,0.947373837
0.387073501,0.907594628
0.700273951,0.808287182
0.592295161,0.839355461
0.624972824,0.875407917
0.677324028,0.819069418
0.503592562,0.853997019
0.530667566,0.803853966
0.382797909,0.900333138
0.466297193,0.95369051
0.52480387,0.820913045
0.494670597,0.955353988
0.616333688,0.832783408
0.420647763,0.804026559
0.434176554,0.807712057
0.378933185,0.877078414
0.494075976,0.932336852
0.64600695,0.82024739
0.477825502,0.836258812
0.657526918,0.832752417
0.735384189,0.84438585
0.591007342,0.828282956
0.613410734,0.68633241
0.517510136,0.805746393
0.567354458,0.922573687
0.390514817,0.785071848
0.263703477,0.915474868
0.614972602,0.964590064
0.456658953,0.969176371
0.519321206,0.88840076
0.549000479,0.908766919
0.707429263,0.884347862
0.30450855,0.811802807
0.502832478,0.927343307
0.570231976,0.942730529
0.484797581,0.808568233
0.430400247,0.740430052
0.36764849,0.7652573
0.543065353,0.820523245
0.425938338,0.713914798
0.630693903,0.789907909
0.517711169,0.70258556
0.513947422,0.983428189
0.261962497,0.853166912
0.362037975,0.811133074
0.570518145,0.787145168
0.49957226,0.879835714
0.698182125,0.958680134
0.608748429,0.640651051
0.547213364,0.914001156
0.627783065,0.923656429
0.459148274,0.852038595
0.444051001,0.846255879
0.381809019,0.83773749
0.372935738,0.850915807
0.557001755,0.871821516
0.625478092,0.727019215
0.385926299,0.80822902
0.473663181,0.758553031
0.497834275,0.773588093
0.424609043,0.814334788
0.458084718,0.663447425
0.558229344,0.767164439
0.774516901,0.929074952
0.443212715,0.910268603
0.581847111,0.68455565
0.429566064,0.837085448
0.526990661,0.734815618
0.37413251,0.691781324
0.418049109,0.829277687
0.306461691,0.77397345
0.380822167,0.814140966
0.416756887,0.878273489
0.379030619,0.815845859
0.448470739,0.676306067
0.425069162,0.937616534
0.610483899,0.890566285
0.403296351,0.984231018
0.541251219,0.632859677
0.428676173,0.795958121
0.425357508,0.813839913
