Number,SMILEs,NumAtoms,MW,FSP3,Cm,X1s,Y1s
1,COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,24,345.4240000000001,0.2941176470588235,392.2420871588408,0.29602132627673616,0.8504459608603604
2,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,25,369.3680000000001,0.25,382.6641519250136,0.08260465685473917,0.9538414033285278
3,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,41,606.7820000000003,0.8125,490.11497464490367,0.12379530276712333,0.9305894455117226
4,COc1ccnc(CS(=O)c2nc3cc(OC(F)F)ccc3[nH]2)c1OC,26,383.3760000000001,0.25,436.87634701160994,0.3131903887610017,0.8306904459305811
5,CS(=O)CCCCN=C=S,10,177.294,0.8333333333333334,165.9674123853187,0.11673690993105741,0.9906371911516622
6,COCCCOc1ccnc(CS(=O)c2nc3ccccc3[nH]2)c1C,25,359.451,0.3333333333333333,394.5819371617254,0.061004795727532916,0.9765551479789994
7,NC(=O)CS(=O)C(c1ccccc1)c1ccccc1,19,273.357,0.1333333333333333,193.58821870203445,0.4153976144811874,0.7344756916989122
8,O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,29,404.4910000000001,0.1304347826086956,253.140593588075,0.22820379974769553,0.8356594782443546
9,O=S(Cc1ccccc1)Cc1ccccc1,16,230.332,0.1428571428571428,83.43458750793269,0.13751061818713095,0.98377732053289
10,CCS(=O)CCSP(=O)(OC)OC,13,246.29,1.0,206.5214153720152,0.2000316007324477,0.8795965990102373
11,CCCCS(=O)CCCC,10,162.29799999999997,1.0,57.16992500144232,0.21559849194976155,0.8751472169302553
12,CS(=O)CCCCC(=NOS(=O)(=O)O)S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,26,437.5140000000001,0.9166666666666666,525.9375936457667,0.4590662304916812,0.6928725877030875
13,CCCCCCCCS(=O)C(C)Cc1ccc2c(c1)OCO2,22,324.4860000000001,0.6666666666666666,302.37895002019246,0.2564910170022764,0.8280830726101945
14,O=S1CCCC1,6,104.174,1.0,49.16992500144231,0.41477239853235776,0.786274986530798
15,CS(=O)CC[C@H](N)C(=O)O,10,165.21400000000003,0.8,185.1731812027556,0.236972259288458,0.8930095188772195
16,C=CC[S@](=O)C[C@H](N)C(=O)O,11,177.22499999999997,0.5,197.34310620419788,0.13772506040995736,0.9075559665351524
17,CCS(=O)c1c(C#N)nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c1N,24,397.209,0.2307692307692307,317.9031679502498,0.189688855889647,0.8466738686010558
18,O=S(Cc1ccccc1)c1ccccc1,15,216.305,0.0769230769230769,151.01955000865388,0.12032471210340542,0.9433892671802746
19,CS(=O)CC(=O)NC1CCCc2cc(N3CC(c4cc(C(F)(F)F)cc(C(F)(F)F)c4)(C(F)(F)F)OC3=O)ccc21,41,616.5020000000001,0.44,527.1290877740763,0.1962301796873582,0.9148383055477393
20,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2n1S(=O)(=O)c1ccc(C(=O)O)c(OCC(=O)O)c1,42,627.5750000000003,0.2,635.2572549290176,0.17742482211895688,0.8697702274750323
21,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2n1S(=O)(=O)c1ccc(OCCN2CCOCC2)cc1,43,638.6899999999999,0.3571428571428571,586.2051173056824,0.08843924754859561,0.9709682208863076
22,COCCCOc1ccnc(CS(=O)c2nc3ccccc3n2S(=O)(=O)c2ccc(OCC(=O)Nc3ccccn3)cc2)c1C,45,649.7510000000001,0.2258064516129032,671.2602399291551,0.12859833244291152,0.9772237108581695
23,CO[C@@]1(NC(=O)C[S@@](=O)c2cccs2)C(=O)N2C(C(=O)O)=C(CSc3nnc(N(C)C)s3)CS[C@@H]21,35,575.7410000000002,0.4210526315789473,722.3696431408879,0.3440885640286566,0.7246390679332996
24,CCCCc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@](NC(=O)C[S@@](=O)c4cccs4)(OC)[C@H]3SC2)s1,36,588.7800000000001,0.4761904761904761,722.7420807584535,0.24175405734377864,0.9056075411639576
25,CO[C@@]1(NC(=O)C[S@@](=O)c2c(F)cc(F)cc2F)C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@@H]21,34,522.4790000000004,0.3684210526315789,625.696825673162,0.3016027698496043,0.7957211577299533
26,CO[C@@]1(NC(=O)C[S@@](=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,34,544.6620000000003,0.4444444444444444,691.8435743292201,0.24732370200803777,0.9042272734916053
27,CO[C@@]1(NC(=O)C[S@@](=O)c2ccsc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,33,530.6350000000002,0.4117647058823529,687.0134993306624,0.28155514128671916,0.9008665644334586
28,CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@](NC(=O)C[S@@](=O)c3cccs3)(OC)[C@H]2SC1,34,544.6620000000001,0.4444444444444444,689.84357432922,0.3316812902850409,0.8109785238265534
29,CO[C@@]1(NC(=O)C[S@@](=O)c2cccs2)C(=O)N2C(C(=O)O)=C(CSc3nc(C)ns3)CS[C@@H]21,33,546.6990000000003,0.3888888888888889,707.725786951113,0.3177175624939085,0.8878614027138677
30,O=C(c1cc(Cl)c(O)c(Cl)c1)N1CCS(=O)c2ccccc21,22,356.2300000000001,0.1333333333333333,312.41545342930493,0.24017953215591056,0.8623221962764178
31,NS(=O)(=O)c1cccc(-c2c(-c3ccc(F)cc3)nc(C(F)(F)F)nc2N2CCS(=O)C2)c1,33,500.4990000000002,0.2,447.75604915877466,0.5455493267729583,0.5744531340325787
32,CN(C[C@@H](CCN1CCC2(CC1)CS(=O)c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cccc2ccccc12,42,641.6860000000001,0.3333333333333333,545.2671224671989,0.20915928154259025,0.8843314450241256
33,O=C1CS(=O)CN1CCCCN1CCN(c2ccc(F)cc2)CC1,24,353.463,0.5882352941176471,318.9908781884039,0.15352775174465086,0.9241732228504252
34,Cn1nc(C(F)(F)C(F)(F)F)c(C(F)(F)F)c1-n1cc(-c2ccc(Cl)c(C(=O)NC3CCC3CS(C)=O)c2)cn1,40,617.95,0.4347826086956521,564.5577235382577,0.12373250673928855,0.9522697072103845
35,CO[C@@]1(NC(=O)C[S@@](=O)c2ccncc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,34,525.5940000000003,0.3888888888888889,658.1475805161103,0.3099136576076331,0.8933014206549276
36,O=C(O)Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)CS(=O)CC(F)(F)F)[C@H]3SC2)o1,34,544.5110000000001,0.5,655.1641455246263,0.1388433911645311,0.9682270113998604
37,CCS(=O)(=O)c1c(-n2ncc3c(S(=O)CC(F)(F)C(F)(F)F)cccc3c2=O)nc2nc(Br)ccn12,36,614.3720000000001,0.2631578947368421,566.5506962713636,0.14224632547792565,0.9655931085181798
38,CCS(=O)(=O)c1c(-n2ncc3c(S(=O)CC(F)(F)F)cccc3c2=O)nc2nc(Br)ccn12,33,564.3650000000001,0.2222222222222222,536.9359864272484,0.1880114063894842,0.8997002021742442
39,CCS(=O)(=O)c1c(-n2ncc3nc(S(=O)CC(F)(F)C(F)(F)C(F)(F)F)ccc3c2=O)nc2ncc(I)cn12,39,712.367,0.3157894736842105,623.7929684979131,0.05352727726937226,0.9808341124991379
40,CCS(=O)(=O)c1c(-n2ncc3nc(S(=O)CC(F)(F)C(F)(F)F)ccc3c2=O)nc2ncc(I)cn12,36,662.3600000000001,0.2777777777777778,594.1782586537978,0.06972053772703876,0.9687259696098279
41,CCS(=O)(=O)c1c(-n2ncc3nc(S(=O)CC(F)(F)F)ccc3c2=O)nc2ncc(I)cn12,33,612.3530000000002,0.2352941176470588,564.5635488096824,0.08805632457158957,0.9620558998282838
42,CCS(=O)(=O)c1c(-n2ncc3c(S(=O)CC(F)(F)C(F)(F)C(F)(F)F)cccc3c2=O)nc2nc(Cl)ccn12,39,619.9279999999999,0.3,596.1654061154788,0.1626057698887565,0.9322925770904958
43,CCS(=O)(=O)c1c(-n2ncc3c(S(=O)CC(F)(F)C(F)(F)F)cccc3c2=O)nc2nc(Cl)ccn12,36,569.921,0.2631578947368421,566.5506962713636,0.151595856310898,0.9237798263185304
44,CCS(=O)(=O)c1c(-n2ncc3c(S(=O)CC(F)(F)F)cccc3c2=O)nc2nc(Cl)ccn12,33,519.9140000000001,0.2222222222222222,536.9359864272484,0.2171515239530124,0.8701433742397456
45,CCS(=O)(=O)c1c(-n2ncc3nc(S(=O)CC(F)(F)C(F)(F)C(F)(F)F)ccc3c2=O)nc2ncc(Br)cn12,39,665.367,0.3157894736842105,623.7929684979131,0.06646510410033817,0.9735601892596997
46,CCS(=O)(=O)c1c(-n2ncc3nc(S(=O)CC(F)(F)C(F)(F)F)ccc3c2=O)nc2ncc(Br)cn12,36,615.3600000000001,0.2777777777777778,594.1782586537978,0.07107870975592953,0.973233384554419
47,CCS(=O)(=O)c1c(-n2ncc3nc(S(=O)CC(F)(F)F)ccc3c2=O)nc2ncc(Br)cn12,33,565.3530000000002,0.2352941176470588,564.5635488096824,0.08596554340433303,0.9580117105728959
48,CCS(=O)(=O)c1c(-n2ncc3ccc(S(=O)CC(F)(F)C(F)(F)C(F)(F)F)cc3c2=O)nc2nc(I)ccn12,39,711.379,0.3,596.1654061154788,0.14837267987134437,0.8968703068720574
49,CCS(=O)(=O)c1c(-n2ncc3ccc(S(=O)CC(F)(F)C(F)(F)F)cc3c2=O)nc2nc(I)ccn12,36,661.3720000000002,0.2631578947368421,566.5506962713636,0.21235269142171784,0.8207794782842233
50,CCS(=O)(=O)c1c(-n2ncc3ccc(S(=O)CC(F)(F)F)cc3c2=O)nc2nc(I)ccn12,33,611.3650000000001,0.2222222222222222,536.9359864272484,0.13180849641122994,0.953141373452179
51,CCS(=O)(=O)c1c(-n2ncc3c(S(=O)CC(F)(F)C(F)(F)C(F)(F)F)cccc3c2=O)nc2nc(C(F)(F)F)ccn12,42,653.48,0.3333333333333333,602.9727610375364,0.22275200552492533,0.9374226634556947
52,CCS(=O)(=O)c1c(-n2ncc3c(S(=O)CC(F)(F)C(F)(F)F)cccc3c2=O)nc2nc(C(F)(F)F)ccn12,39,603.4730000000002,0.3,573.3580511934211,0.19101472547431497,0.9050450485203142
53,CCS(=O)(=O)c1c(-n2ncc3c(S(=O)CC(F)(F)F)cccc3c2=O)nc2nc(C(F)(F)F)ccn12,36,553.4660000000001,0.2631578947368421,543.743341349306,0.20946958397755477,0.9219257923340122
54,CCS(=O)(=O)c1c(-n2ncc3nc(S(=O)CC(F)(F)C(F)(F)C(F)(F)F)ccc3c2=O)nc2ncc(Cl)cn12,39,620.9159999999999,0.3157894736842105,623.7929684979131,0.11163112817834307,0.9679115064574522
55,CCS(=O)(=O)c1c(-n2ncc3nc(S(=O)CC(F)(F)C(F)(F)F)ccc3c2=O)nc2ncc(Cl)cn12,36,570.9090000000001,0.2777777777777778,594.1782586537978,0.0862022974817945,0.9543312300080984
56,CCS(=O)(=O)c1c(-n2ncc3nc(S(=O)CC(F)(F)F)ccc3c2=O)nc2ncc(Cl)cn12,33,520.9020000000002,0.2352941176470588,564.5635488096824,0.10886036108000455,0.9457181689402532
57,CCS(=O)(=O)c1c(-n2ncc3ccc(S(=O)CC(F)(F)C(F)(F)C(F)(F)F)cc3c2=O)nc2nc(Br)ccn12,39,664.379,0.3,596.1654061154788,0.1920183191008899,0.9592176660085471
58,CCS(=O)c1c(-n2cnc3cc(Br)ccc3c2=O)nc2ccc(-n3cc(Br)cn3)cn12,31,562.2470000000001,0.1,549.9850125781209,0.06894272625596687,0.9654459716813717
59,CCS(=O)c1c(-n2cnc3cc(Br)ccc3c2=O)nc2ccc(-n3cnc(Cl)n3)cn12,31,518.7840000000002,0.1052631578947368,563.2727249576702,0.0798474000627834,0.9574577196604938
60,CCS(=O)c1c(-n2cnc3cc(Br)ccc3c2=O)nc2ccc(-n3cnc(Cl)c3)cn12,31,517.7960000000002,0.1,561.9850125781207,0.07190241079777633,0.9745551610468343
61,CCS(=O)c1c(-n2cnc3cc(Br)ccc3c2=O)nc2ccc(-n3cc(Cl)cn3)cn12,31,517.7960000000002,0.1,549.9850125781209,0.09129436499164252,0.9511682927046002
62,CCS(=O)c1c(-n2cnc3cc(Br)ccc3c2=O)nc2ccc(-n3cnc(F)n3)cn12,31,502.3290000000002,0.1052631578947368,563.2727249576702,0.0960268875277481,0.9382896389540536
63,CCS(=O)c1c(-n2cnc3cc(Br)ccc3c2=O)nc2ccc(-n3cnc(F)c3)cn12,31,501.3410000000002,0.1,561.9850125781207,0.09459018099334644,0.9455029240181375
64,CCS(=O)c1c(-n2cnc3cc(Br)ccc3c2=O)nc2ccc(-n3cc(F)cn3)cn12,31,501.3410000000002,0.1,549.9850125781209,0.08978367204146966,0.9683900432313275
65,CCS(=O)c1c(-n2cnc3cc(Br)ccc3c2=O)nc2ccc(-n3cncn3)cn12,30,484.33900000000017,0.1052631578947368,535.9978651164396,0.10026388512643805,0.9479892787025179
66,CCS(=O)c1c(-n2cnc3cc(Br)ccc3c2=O)nc2ccc(-n3ccnc3)cn12,30,483.35100000000017,0.1,534.7101527368902,0.10156470240373272,0.9366287162490159
67,CCS(=O)c1c(-n2cnc3cc(Br)ccc3c2=O)nc2ccc(-n3cccn3)cn12,30,483.35100000000017,0.1,527.5402277354478,0.09346634068377115,0.9680924604213614
68,CCS(=O)c1c(-n2cnc3cc(Br)ccc3c2=O)nc2ccc(-c3cnc[n+]([O-])c3)cn12,32,511.3610000000002,0.0952380952380952,555.3360870186676,0.09947034145051598,0.9489036668517038
69,CCS(=O)c1c(-n2cnc3cc(Br)ccc3c2=O)nc2ccc(-c3cncc[n+]3[O-])cn12,32,511.3610000000002,0.0952380952380952,567.3360870186676,0.09736535825649126,0.9516039304646795
70,CCS(=O)c1c(-n2cnc3cc(Br)ccc3c2=O)nc2ccc(-c3nccc[n+]3[O-])cn12,32,511.3610000000002,0.0952380952380952,560.1661620172252,0.09851462443150572,0.9437228794804166
71,CCS(=O)c1c(-n2cnc3cc(Br)ccc3c2=O)nc2ccc(-c3cc[n+]([O-])cc3)cn12,32,510.3730000000002,0.0909090909090909,501.2329653472445,0.0882199946363681,0.9444422213321284
72,CCS(=O)c1c(-n2cnc3cc(Br)ccc3c2=O)nc2ccc(-c3ccc[n+]([O-])c3)cn12,32,510.3730000000002,0.0909090909090909,539.7085246362336,0.08346201876563315,0.9471613809726628
73,CCS(=O)c1c(-n2cnc3cc(Br)ccc3c2=O)nc2ccc(-c3cccc[n+]3[O-])cn12,32,510.3730000000002,0.0909090909090909,544.5385996347912,0.09331395083470188,0.9537473900193862
74,CCS(=O)c1c(-n2cnc3cc(Br)ccc3c2=O)nc2ccc(N3CCCC3)cn12,30,486.3950000000003,0.2857142857142857,486.2492591545852,0.10082350580239316,0.9288592798582173
75,CCS(=O)c1c(-n2cnc3cc(Br)ccc3c2=O)nc2ccc(N3CCC3)cn12,29,472.3680000000003,0.25,483.2492591545852,0.1076852715360859,0.9392754486433086
76,CCS(=O)c1c(-n2cnc3cc(Br)ccc3c2=O)nc2ccc(N3CC3)cn12,28,458.3410000000002,0.2105263157894736,480.2492591545852,0.10375230494847612,0.9329972608270324
77,CCS(=O)c1c(-n2cnc3cc(Br)ccc3c2=O)nc2ccc(-n3ccc(OC)c3)cn12,32,512.3890000000002,0.1363636363636363,554.2525153558985,0.0831620114307771,0.9652011135402874
78,CCS(=O)c1c(-n2cnc3cc(Br)ccc3c2=O)nc2ccc(-n3ccc(C)c3)cn12,31,496.3900000000002,0.1363636363636363,525.9126653530138,0.09276127135108547,0.9385007999285887
79,CCS(=O)c1cc(-c2cc(Cl)cc(Cl)c2)cnc1-n1cnc2ccc(S(=O)C(F)(F)F)cc2c1=O,35,560.4060000000001,0.1363636363636363,528.3573054668362,0.1550601819376612,0.9164727696151782
80,CCS(=O)c1cc(-c2ccc(Cl)c(Cl)c2)cnc1-n1cnc2ccc(S(=O)C(F)(F)F)cc2c1=O,35,560.4060000000001,0.1363636363636363,572.7269028131149,0.15715953860612,0.9126622345800813
81,CCS(=O)c1cc(-c2cc(F)c(F)c(F)c2)cnc1-n1cnc2ccc(S(=O)C(F)(F)F)cc2c1=O,36,545.4860000000001,0.1363636363636363,546.3870528102301,0.14860232375760307,0.9382966401662638
82,CCS(=O)c1cc(-c2ccc(F)cc2F)cnc1-n1cnc2ccc(S(=O)C(F)(F)F)cc2c1=O,35,527.4960000000001,0.1363636363636363,572.7269028131149,0.18569915893798933,0.8816718606453724
83,CCS(=O)c1cc(-c2cc(F)cc(F)c2)cnc1-n1cnc2ccc(S(=O)C(F)(F)F)cc2c1=O,35,527.4960000000001,0.1363636363636363,528.3573054668362,0.16648839747551075,0.9760097949901541
84,CCS(=O)c1cc(-c2ccc(F)c(F)c2)cnc1-n1cnc2ccc(S(=O)C(F)(F)F)cc2c1=O,35,527.4960000000001,0.1363636363636363,572.7269028131149,0.17808587224098205,0.9173932508649043
85,CCS(=O)c1cc(-c2ccc(NC(C)=O)cc2)cnc1-n1cnc2ccc(S(=O)C(F)(F)F)cc2c1=O,37,548.5680000000001,0.1666666666666666,576.7851955044337,0.12629643205673577,0.9761216239085996
86,CCS(=O)c1cc(-c2ccc(C(=O)N(C)C)cc2)cnc1-n1cnc2ccc(S(=O)C(F)(F)F)cc2c1=O,38,562.5950000000001,0.2,573.1250455073183,0.14764731123134645,0.9266388312193128
87,CCS(=O)c1cc(-c2ccc(C#N)cc2)cnc1-n1cnc2ccc(S(=O)C(F)(F)F)cc2c1=O,35,516.5260000000002,0.1304347826086956,534.1413393146591,0.1310905014400843,0.9330195981470355
88,CCS(=O)c1cc(-c2cccc(C#N)c2)cnc1-n1cnc2ccc(S(=O)C(F)(F)F)cc2c1=O,35,516.5260000000002,0.1304347826086956,556.4811893175439,0.15910686715791197,0.9677349436446107
89,CCS(=O)c1cc(-c2ccc(N(C)C)cc2)cnc1-n1cnc2ccc(S(=O)C(F)(F)F)cc2c1=O,36,534.5850000000002,0.2083333333333333,537.9551205058762,0.12769975197569686,0.924567702959463
90,CCS(=O)c1cc(-c2cccc(N(C)C)c2)cnc1-n1cnc2ccc(S(=O)C(F)(F)F)cc2c1=O,36,534.5850000000002,0.2083333333333333,564.2949705087609,0.13835313019581855,0.9787052338684988
91,CCS(=O)c1cc(-c2ccc(C(F)(F)F)cc2)cnc1-n1cnc2ccc(S(=O)C(F)(F)F)cc2c1=O,37,559.513,0.1739130434782608,534.749622889615,0.15919241353316896,0.8809197661146925
92,CCS(=O)c1cc(-c2cccc(C(F)(F)F)c2)cnc1-n1cnc2ccc(S(=O)C(F)(F)F)cc2c1=O,37,559.513,0.1739130434782608,557.0894728924998,0.2148278863154091,0.8523093506285545
93,CCS(=O)c1cc(-c2ccc(Cl)cc2)cnc1-n1cnc2ccc(S(=O)C(F)(F)F)cc2c1=O,34,525.9610000000001,0.1363636363636363,523.9422679675573,0.12376198610733682,0.9782790369462444
94,CCS(=O)c1cc(-c2cccc(Cl)c2)cnc1-n1cnc2ccc(S(=O)C(F)(F)F)cc2c1=O,34,525.9610000000001,0.1363636363636363,550.2821179704421,0.152361635837344,0.8881019704344514
95,CCS(=O)c1cc(-c2ccc(F)cc2)cnc1-n1cnc2ccc(S(=O)C(F)(F)F)cc2c1=O,34,509.50600000000014,0.1363636363636363,523.9422679675573,0.14917973276833912,0.9169097617046609
96,CCS(=O)c1cc(-c2cccc(F)c2)cnc1-n1cnc2ccc(S(=O)C(F)(F)F)cc2c1=O,34,509.50600000000014,0.1363636363636363,550.2821179704421,0.15932901812611847,0.9861122504334573
97,CCS(=O)c1cc(-c2ccccc2)cnc1-n1cnc2ccc(S(=O)C(F)(F)F)cc2c1=O,33,491.5160000000002,0.1363636363636363,505.9125206241632,0.15932200814472897,0.9295921629587336
98,CCS(=O)c1cc(C#N)cnc1-n1cnc2ccc(S(=O)C(F)(F)F)cc2c1=O,29,440.4280000000001,0.1764705882352941,503.8014893117746,0.20429985423287822,0.9824195954422134
99,CCS(=O)c1cc([N+](=O)[O-])cnc1-n1cnc2ccc(S(=O)C(F)(F)F)cc2c1=O,30,460.4150000000001,0.1875,524.2591266927665,0.19426649294402332,0.9249559269871581
100,CCS(=O)c1c(-c2cnc(OC(F)(F)C(F)(F)C(F)(F)F)n(C)c2=O)nc2ccc(C(F)(F)F)cn12,36,554.3660000000001,0.3888888888888889,539.9106111471698,0.11329924472549827,0.9489453752138867
101,CCCn1c(-n2ccc(S(=O)(=O)C(F)(F)F)cc2=O)ncc(-c2nc3ccccn3c2S(=O)CC)c1=O,37,555.5600000000001,0.2727272727272727,595.8147577801194,0.14933720609715642,0.9069978535695361
102,CCS(=O)c1c(-c2cnc(OCC(F)(F)C(F)(F)F)n(C)c2=O)nc2ccc(C(F)(F)F)cn12,34,518.3860000000001,0.3888888888888889,510.2959013030546,0.11529845320468794,0.9229263461696494
103,CCCn1c(-n2ccc(S(=O)C(F)(F)F)cc2=O)ncc(-c2nc3ccccn3c2S(=O)CC)c1=O,36,539.5610000000003,0.2727272727272727,635.550095273629,0.1504076199907033,0.9106634017385641
104,CCS(=O)c1c(-c2cnc(OCC(F)(F)C(F)F)n(C)c2=O)nc2ccc(C(F)(F)F)cn12,33,500.3960000000001,0.3888888888888889,505.8283963838817,0.16820812957002237,0.9440728836243786
105,CCCn1c(-n2ccc(SC(F)(F)F)cc2=O)ncc(-c2nc3ccccn3c2S(=O)CC)c1=O,35,523.5620000000002,0.2727272727272727,570.7200202750713,0.15528202892855744,0.945544832545275
106,CCS(=O)c1c(-c2cnc(OC(C)C(F)(F)F)n(C)c2=O)nc2ccc(C(F)(F)F)cn12,32,482.4060000000001,0.3888888888888889,513.7007414675933,0.13498716506178154,0.9209205697549995
107,CCCn1c(-c2ccc(N(C)CC(F)(F)F)nc2)ncc(-c2nc3ccccn3c2S(=O)CC)c1=O,36,518.5650000000002,0.3333333333333333,548.8378076531784,0.12672969973001344,0.9252042518931047
108,CCS(=O)c1c(-c2cnc(OC(F)(F)C(F)(F)F)n(C)c2=O)nc2ccc(C(F)(F)F)cn12,33,504.3590000000001,0.3529411764705882,510.2959013030546,0.11477080211135307,0.9392349040021919
109,CCCn1c(-c2ccc(S(=O)(=O)C(F)(F)F)nc2)ncc(-c2nc3ccccn3c2S(=O)CC)c1=O,36,539.5610000000001,0.2727272727272727,568.83105158746,0.13582723784562412,0.9111671676349622
110,CCS(=O)c1c(-c2cnc(OCC(F)F)n(C)c2=O)nc2ccc(C(F)(F)F)cn12,30,450.38900000000007,0.3529411764705882,476.2136865397664,0.18398015575711832,0.9516919858848657
111,CCCn1c(-c2ccc(S(=O)C(F)(F)F)nc2)ncc(-c2nc3ccccn3c2S(=O)CC)c1=O,35,523.5620000000001,0.2727272727272727,608.5663890809697,0.14823355827986706,0.895510860103944
112,CCS(=O)c1c(-c2cnc(OCC(F)(F)F)n(C)c2=O)nc2ccc(C(F)(F)F)cn12,31,468.3790000000001,0.3529411764705882,480.6811914589394,0.13013584513919502,0.8981327265271365
113,CCCn1c(-c2ccc(SC(F)(F)F)nc2)ncc(-c2nc3ccccn3c2S(=O)CC)c1=O,34,507.5630000000002,0.2727272727272727,543.7363140824119,0.1563337226198746,0.8911954761068549
114,CCS(=O)c1c(-c2cnc(OC(F)F)n(C)c2=O)nc2ccc(C(F)(F)F)cn12,29,436.3620000000001,0.3125,471.3836115412087,0.1587043001579072,0.9060921159016332
115,CCCn1c(-c2cncc(S(=O)(=O)C(F)(F)F)c2)ncc(-c2nc3ccccn3c2S(=O)CC)c1=O,36,539.5610000000003,0.2727272727272727,564.0009765889024,0.16049373516728851,0.9158850145945041
116,CCS(=O)c1c(-c2cnc(OC(F)(F)F)n(C)c2=O)nc2ccc(C(F)(F)F)cn12,30,454.3520000000001,0.3125,476.6811914589394,0.16365277576459203,0.933758336404893
117,CCCn1c(-c2cncc(S(=O)C(F)(F)F)c2)ncc(-c2nc3ccccn3c2S(=O)CC)c1=O,35,523.5620000000002,0.2727272727272727,603.736314082412,0.2439656740710198,0.9255968009746247
118,CCS(=O)c1c(-c2cnc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)n(C)c2=O)nc2ccc(C(F)(F)F)cn12,41,638.3810000000001,0.45,560.8001808325156,0.1813916138566158,0.9584568990440665
119,CCCn1c(-c2cncc(SC(F)(F)F)c2)ncc(-c2nc3ccccn3c2S(=O)CC)c1=O,34,507.5630000000002,0.2727272727272727,538.9062390838543,0.15824168306433234,0.9644012559185161
120,CCS(=O)c1c(-c2cnc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)n(C)c2=O)nc2ccc(C(F)(F)F)cn12,38,588.3740000000001,0.4210526315789473,531.1854709884004,0.13797337791980108,0.9487666554098446
121,O=S(Cc1c(Cl)cccc1Cl)c1nnc(C2CCCCC2)s1,22,375.3460000000003,0.4666666666666667,279.3044221169162,0.15326950210125137,0.9174367062657409
122,O=S(Cc1c(Cl)cccc1Cl)c1nnc(C2CC2)s1,19,333.26500000000016,0.3333333333333333,270.3044221169162,0.23459401364712426,0.8347112258424041
123,CCc1nnc(S(=O)Cc2c(Cl)cccc2Cl)s1,18,321.254,0.2727272727272727,265.1344971154739,0.20550569021409287,0.8578906021318592
124,Cc1nnc(S(=O)CCc2c(Cl)cccc2Cl)s1,18,321.254,0.2727272727272727,265.1344971154739,0.2577496538151327,0.8525008332870335
125,Cc1nnc(S(=O)CCCc2c(Cl)cccc2Cl)s1,19,335.28099999999995,0.3333333333333333,271.1344971154739,0.2377235632272912,0.8500076686452156
126,Cc1nnc(S(=O)CCCc2c(C(F)(F)F)nn(C)c2OC(F)F)s1,25,404.386,0.5833333333333334,403.7202053427801,0.2596189524696423,0.7982241878011556
127,Cc1nnc(S(=O)CCc2c(C(F)(F)F)nn(C)c2OC(F)F)s1,24,390.359,0.5454545454545454,397.7202053427801,0.39674859255953804,0.7077871646022057
128,Cc1nnc(S(=O)Cc2ccc(F)cc2)s1,16,256.327,0.2,254.71945961619505,0.08007088817567205,0.963741884768182
129,Cc1nnc(S(=O)Cc2cn(C)nc2C(F)F)s1,18,292.336,0.4444444444444444,324.12821557516486,0.2128042636790579,0.8698890682797614
130,Cc1nnc(S(=O)Cc2c(C(F)(F)F)nn(C)c2OC(F)F)s1,23,376.332,0.5,391.7202053427801,0.3735956424801231,0.7078907245435904
131,Cc1nnc(S(=O)Cc2ccccn2)s1,15,239.325,0.2222222222222222,286.2420871588408,0.09598606629675258,0.9557131257610378
132,Cc1nnc(S(=O)Cc2cccnc2)s1,15,239.325,0.2222222222222222,281.4120121602831,0.3449703993958027,0.7532087206429113
133,Cc1nnc(S(=O)Cc2cccc(Cl)n2)s1,16,273.77,0.2222222222222222,313.5169470000713,0.2598241503843983,0.8436391079383047
134,Cc1nnc(S(=O)Cc2ccc(Cl)nc2)s1,16,273.77,0.2222222222222222,308.68687200151373,0.06437181997538392,0.9741081862400447
135,CCOC(=O)c1ccoc1CS(=O)c1nnc(C)s1,19,300.361,0.3636363636363636,342.1242997807336,0.21825749635769087,0.8368208517220762
136,CC(=O)c1ccc(Cl)c(CS(=O)c2nnc(C)s2)c1Cl,20,349.264,0.25,341.50409446175246,0.22981025444373346,0.8220321259091734
