SMILES
NC(N)=NCCSC(CC(=O)O)C(=O)O
CCCCSc1ccc(C(SCCN(C)C)c2ccccc2)cc1
NCCSC(C[N+](=O)[O-])c1ccccc1Cl
CCCCSc1ccc(C(SCCN(C)C)c2ccc(C)cc2)cc1
COP(=S)(OC)SCCSC(C)C
CC(SCCCl)C(C)SCCCl
CN(C)CCSC1Cc2ccccc2Sc2ccc(Cl)cc21
CN(C)CCSC1c2ccccc2CSc2ccccc21
CCCCC(SCCN(C)C)c1ccccc1
O=C(OCCSC(c1ccccc1)c1ccccc1)c1cccnc1
CN(C)CCSC(c1ccccc1)c1ccc(Sc2ccccc2)cc1
Cc1ccccc1N1CCN(CCSC(c2ccccc2)c2ccc(Cl)cc2)CC1
Clc1ccc(C(SCCN2CCN(c3ccccc3)CC2)c2ccccc2)cc1
CC(O)CN1CCN(CCSC(c2ccccc2)c2ccc(Cl)cc2)CC1
Clc1ccc(C(SCCN2CCN(c3ccccc3Cl)CC2)c2ccccc2)cc1
COc1ccccc1N1CCN(CCSC(c2ccccc2)c2ccc(Cl)cc2)CC1
COc1ccc(N2CCN(CCSC(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1
Cc1cccc(N2CCN(CCSC(c3ccccc3)c3ccc(Cl)cc3)CC2)c1
Cc1ccc(N2CCN(CCSC(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1
Clc1ccc(C(SCCN2CCN(c3ccccn3)CC2)c2ccccc2)cc1
Clc1ccc(C(SCCN2CCN(c3nccs3)CC2)c2ccccc2)cc1
CC1SCCNC1=O
CCC(C)SCCCl
CC(C)SCCO
O=C1C2SCCSC2C(O)N1c1ccc2ccc(Cl)nc2n1
CNC(=O)C(C)SCCO
CNC(=O)C(C)SCCCl
Cc1ccccc1CN1CCN(CCSC(c2ccccc2)c2ccccc2Cl)CC1
COc1cc(NCC(C)SCCN)c2nccc(C)c2c1Oc1cccc(C(F)(F)F)c1
O=C(O)c1ccc2c(c1)C(SCCN1CCC(Cc3ccccc3)CC1)c1ccccc1CO2
CN(CCSC(c1ccc(F)cc1)c1ccc(F)cc1)CCc1cccc(C(F)(F)F)c1
CC(O)[C@H]1C(=O)N2[C@@H](C(=O)O)[C@@H](SCCNC(=O)CCNC(=O)[C@@H](O)C(C)(C)CO)C[C@H]12
CC(C)(CO)C(O)C(=O)NCCC(=O)NCCS[C@H]1C[C@@H]2[C@H](C(C)(C)O)C(=O)N2[C@H]1C(=O)O
CCCCCCC(=O)CC(SCCN)c1ccccc1Cl
O=C(O)c1ccc(OCC(CSCCBr)SCCBr)cc1
CCCCSc1ccc(C(SCCN2CCCCC2)c2ccc(C)cc2)cc1
c1ccc(C(SCCN2CCCCC2)c2ccccc2)cc1
CC(=O)CC(SCCSCCSC(CC(C)=O)c1ccccc1)c1ccccc1
CC(CCSCCO)SCCO
OCCSC1CCCCC1
CCOC(=O)C(C)SCCCl
CCCC(SCCO)C(CC)CSCCO
OCCSC1C=CCC1
CC(C)C1CCC(C)C(SCCO)C1
CC1(C)C2CCC1(C)C(SCCCl)C2
CCCCOCCOCCSC(C)Cc1ccc2c(c1)OCO2
CC(SCCNC(N)=O)C(N)=O
NC(=O)NCCSC1CCCCC1O
NNCCSC1CCCCC1
CCCCSc1ccc(C(SCCN(CC)CC)c2ccccc2)cc1
CCCCSc1ccc(C(SCCN(CC)CC)c2cccc(Br)c2)cc1
CCCCSc1ccc(C(SCCN(C)C)c2ccc(SCCCC)cc2)cc1
CN(C)CCSC(CO)c1ccccc1
CCN1C(=O)CC(SCCSC2CC(=O)N(CC)C2=O)C1=O
NCCSC(c1ccccc1)c1ccccc1
SCCSC(c1ccccc1)c1ccccc1
CCCOC(=O)C(SCCN(C)C)c1ccccc1
CCN(CC)CCSC(CO)c1ccccc1
NCCSC1CCCCC1
CC(C)SCCOC(=O)C1C2CCC(O2)C1C(=O)O
CCCCCCC(=O)CC(SCCO)c1ccc(Cl)c(Cl)c1
CCCCCCC(=O)CC(SCCS)c1ccc(Cl)c(Cl)c1
C=C(C)C1CC=C(C)C(SCCN(CC)CC)C1
CCN(CC)CCSC1CC2CC(C1C)C2(C)C
CCCCCCC(=O)CC(SCCO)c1ccccc1Cl
CC(=O)C(C(=O)CCSCCO)C(SCCO)c1ccc(Cl)c(Cl)c1
CC(SCCO)c1ccccc1
CC(C)(C)C1CCC(SCCO)CC1
CN1CCN(CCSC2Cc3cc(Cl)ccc3Sc3ccccc32)CC1
CC(C)(CN1CCCCC1)C(=O)CC(SCCN)c1ccc(Cl)cc1
CC1(O)CC2C(CC1SCCO)C2(C)C
CCOC(=O)C(SCCO)C(C(=O)OCC)n1ccc(=O)[nH]c1=O
CCOC(=O)C(SCCO)C(C(=O)OCC)n1cc(C)c(=O)[nH]c1=O
CCOC(=O)C(SCCO)C(C(=O)OCC)n1cnc2c(N)ncnc21
CCOC(=O)C(SCCO)C(C(=O)OCC)n1ccc(N)nc1=O
O=C1c2ccccc2C(=O)N1CCSCC(CO)SCCN1C(=O)c2ccccc2C1=O
Cc1cn(C2CC(SCCO)C(CO)O2)c(=O)[nH]c1=O
CO[C@@H]1C(=O)CC2=C(C)C(SCCS)CC[C@H](O)[C@@]21C
NC(N)=NCCS[C@@H](CC(=O)O)C(=O)O
Cc1cn([C@H]2C[C@H](SCCO)[C@@H](CO)O2)c(=O)[nH]c1=O
O=C1c2ccccc2[C@H]2SCCN1c1ccccc12
CCCCCCCCCN1C(=O)CC(SCCN)C1=O
CCCCCCCCCN1C(=O)CC(SCCNC(=O)C(CC)CCCC)C1=O
CCCCCCCCCN1C(=O)CC(SCCNC(=O)C2CC2)C1=O
CCCCCCCCCN1C(=O)CC(SCCNC(=O)c2ccc(CCCC)cc2)C1=O
CCCCCCCCCN1C(=O)CC(SCCNC(=O)c2ccc(OCCCCCC)cc2)C1=O
CCCCCCCCCN1C(=O)CC(SCCNC(=O)c2ccc(C)cc2)C1=O
CCCCCCCCCN1C(=O)CC(SCCNC(=O)c2ccc(C(C)(C)C)cc2)C1=O
CCCCCCCCCN1C(=O)CC(SCCNC(=O)C2CCCC2)C1=O
CCCCCCCCCN1C(=O)CC(SCCNC(=O)C2CCCCC2)C1=O
CCCCCCCCCN1C(=O)CC(SCCNC(=O)c2ccc([N+](=O)[O-])cc2)C1=O
CC1CSCCS1
CC(C)SCCSC(C)C
CSCCSC(C)C
CCC(C)SCCS
CC(C)SCCS
CC(C)SCCCl
CC(SCCO)C(=O)O
OCCSC1CCCCC1O
CNC(=O)C(C)SCCSP(=O)(OC)OC
CC1SCCOC1=O
O=C(CC1SCCNC1=O)Nc1ccc(Cl)cc1
O=C(CC1SCCNC1=O)Nc1ccc(Cl)c(Cl)c1
ClC[C@H]1SCCS[C@H]1CCl
CCOc1ccc(N2C(=O)CC(SCCN)C2=O)cc1
CCCOc1ccc(N2C(=O)CC(SCCN)C2=O)cc1
COC(=O)CC1SCCNC1=O
CCOC(=O)c1ccc(NC(=O)CC2SCCNC2=O)cc1
O=C(CC1SCCNC1=O)Nc1cccc(Cl)c1
Cc1c(Cl)cccc1NC(=O)CC1SCCNC1=O
O=C(CC1SCCNC1=O)Nc1cccc(C(F)(F)F)c1
Cc1ccc(NC(=O)CC2SCCNC2=O)cc1Cl
