SMILES
NC(N)=NCCS(=O)C(CC(=O)O)C(=O)O
CCCCS(=O)c1ccc(C(c2ccccc2)S(=O)CCN(C)C)cc1
NCCS(=O)C(C[N+](=O)[O-])c1ccccc1Cl
CCCCS(=O)c1ccc(C(c2ccc(C)cc2)S(=O)CCN(C)C)cc1
COP(=S)(OC)S(=O)CCS(=O)C(C)C
CC(C(C)S(=O)CCCl)S(=O)CCCl
CN(C)CCS(=O)C1Cc2ccccc2S(=O)c2ccc(Cl)cc21
CN(C)CCS(=O)C1c2ccccc2CS(=O)c2ccccc21
CCCCC(c1ccccc1)S(=O)CCN(C)C
O=C(OCCS(=O)C(c1ccccc1)c1ccccc1)c1cccnc1
CN(C)CCS(=O)C(c1ccccc1)c1ccc(S(=O)c2ccccc2)cc1
Cc1ccccc1N1CCN(CCS(=O)C(c2ccccc2)c2ccc(Cl)cc2)CC1
O=S(CCN1CCN(c2ccccc2)CC1)C(c1ccccc1)c1ccc(Cl)cc1
CC(O)CN1CCN(CCS(=O)C(c2ccccc2)c2ccc(Cl)cc2)CC1
O=S(CCN1CCN(c2ccccc2Cl)CC1)C(c1ccccc1)c1ccc(Cl)cc1
COc1ccccc1N1CCN(CCS(=O)C(c2ccccc2)c2ccc(Cl)cc2)CC1
COc1ccc(N2CCN(CCS(=O)C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1
Cc1cccc(N2CCN(CCS(=O)C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1
Cc1ccc(N2CCN(CCS(=O)C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1
O=S(CCN1CCN(c2ccccn2)CC1)C(c1ccccc1)c1ccc(Cl)cc1
O=S(CCN1CCN(c2nccs2=O)CC1)C(c1ccccc1)c1ccc(Cl)cc1
CC1C(=O)NCCS1=O
CCC(C)S(=O)CCCl
CC(C)S(=O)CCO
O=C1C2C(C(O)N1c1ccc3ccc(Cl)nc3n1)S(=O)CCS2=O
CNC(=O)C(C)S(=O)CCO
CNC(=O)C(C)S(=O)CCCl
Cc1ccccc1CN1CCN(CCS(=O)C(c2ccccc2)c2ccccc2Cl)CC1
COc1cc(NCC(C)S(=O)CCN)c2nccc(C)c2c1Oc1cccc(C(F)(F)F)c1
O=C(O)c1ccc2c(c1)C(S(=O)CCN1CCC(Cc3ccccc3)CC1)c1ccccc1CO2
CN(CCc1cccc(C(F)(F)F)c1)CCS(=O)C(c1ccc(F)cc1)c1ccc(F)cc1
CC(O)[C@H]1C(=O)N2[C@@H](C(=O)O)[C@@H](S(=O)CCNC(=O)CCNC(=O)[C@@H](O)C(C)(C)CO)C[C@H]12
CC(C)(CO)C(O)C(=O)NCCC(=O)NCCS(=O)[C@H]1C[C@@H]2[C@H](C(C)(C)O)C(=O)N2[C@H]1C(=O)O
CCCCCCC(=O)CC(c1ccccc1Cl)S(=O)CCN
O=C(O)c1ccc(OCC(CS(=O)CCBr)S(=O)CCBr)cc1
CCCCS(=O)c1ccc(C(c2ccc(C)cc2)S(=O)CCN2CCCCC2)cc1
O=S(CCN1CCCCC1)C(c1ccccc1)c1ccccc1
CC(=O)CC(c1ccccc1)S(=O)CCS(=O)CCS(=O)C(CC(C)=O)c1ccccc1
CC(CCS(=O)CCO)S(=O)CCO
O=S(CCO)C1CCCCC1
