SMILES
CC(C)(O)c1ccccc1CCC(SCC1(CC(=O)O)CC1)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1
C=CCSCC1(CC)C(=O)NC(=O)NC1=O
CCSCC1(CC)C(=O)NC(=O)N(C)C1=O
CCC1(CSCCC(C)C)C(=O)NC(=O)NC1=O
CCC(C)SCC1(CC)C(=O)NC(=O)NC1=O
CCCCSCC1(C(C)C)C(=O)NC(=O)NC1=O
CCCCCSCC1(CC)C(=O)NC(=O)NC1=O
CCSCC1(CC(C)C)C(=O)NC(=O)N(C)C1=O
C=C(C)CC1(CSCC)C(=O)NC(=O)NC1=O
CCSCC1(CC)C(=O)NC(=O)NC1=O
CCSCC1(CC(C)C)C(=O)NC(=O)NC1=O
CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1
CC1(C)CSCC(C)(C)C(=O)C1=O
C1=CCC23CCCCC2(C1)CSC3
CC1(C)C#CC(C)(C)CSC1
CC1(C)CCC(C)(C)CSC1
CCN(CC)CCOCC1(COCCN(CC)CC)CSC(C)(C)SC1
BrC1CC2C3CSCC2(CC1Br)CC(Br)C3Br
CCOC(=O)CCSCC(C)(C)C(=O)OCC
CCOC(=O)C(C)(C)CSC(C)(C)C(=O)OCC
CC(C)(CSCC(C)(C)C(=O)O)C(=O)O
CCOC(=O)C(C)(C)CSCC(C)(C)C(=O)OCC
CC(=O)OC1C(=O)C(C)(C)CSCC1(C)C
C1CC23CSCC12CSC3
COC(=O)C1(C)CSCCC1=O
CC1(C)CSCC(C)(C)C(O)C1=O
CC(C)(CSCCSCC(C)(C)C(=O)O)C(=O)O
CCCSCC(CSCCC)(CSCCC)CSCCC
CC(C)(C)SCC(CSC(C)(C)C)(CSC(C)(C)C)CSC(C)(C)C
CCOC(=O)C(C)SCC(CSC(C)C(=O)OCC)(CSC(C)C(=O)OCC)CSC(C)C(=O)OCC
c1ccc(SCC(CSc2ccccc2)(CSc2ccccc2)CSc2ccccc2)cc1
CCCCCCCCSCC(CSCCCCCCCC)(CSCCCCCCCC)CSCCCCCCCC
CCCCCCCCCCCCSCC(CSCCCCCCCCCCCC)(CSCCCCCCCCCCCC)CSCCCCCCCCCCCC
O=C(O)C1CCC2(CC1)SCC1(CS2)CSC2(CCC(C(=O)O)CC2)SC1
CC(C)C1(C(C)C)SCC2(CS1)CSC(C(C)C)(C(C)C)SC2
c1ccc(C2SCC3(CCCCC3)CS2)cc1
CC12CSC(C)(SC1)SC2
CC(C)(C)CSc1ccc([N+](=O)[O-])cc1
