Number,SMILEs,NumAtoms,MW,FSP3,Cm
56,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1*,0.4,0.3902258877163402,0.1904761904761904,0.4632422762387121
57,C=C*,0.015384615384615385,0.014793662553591384,0.0,0.016630449358357557
58,CCC*,0.03076923076923077,0.03302353645690703,1.0,0.019946790231987754
59,*CF,0.015384615384615385,0.0215876796369252,1.0,0.024453156420116952
60,*CCO,0.03076923076923077,0.035264346239200786,1.0,0.03137870088491462
61,C=CC*,0.03076923076923077,0.030732728890424187,0.3333333333333333,0.022651980158419974
62,CC(O)*,0.03076923076923077,0.035264346239200786,1.0,0.08439892118128703
63,CCCC*,0.046153846153846156,0.04896260279373985,1.0,0.027426836568983162
64,CCC(O)*,0.046153846153846156,0.05120341257603359,1.0,0.09187896751828244
65,CC(C)(C)*,0.046153846153846156,0.04896260279373985,1.0,0.01870011584248852
66,CCCCC*,0.06153846153846154,0.06490166913057266,1.0,0.03490688290597858
67,N=C(N)*,0.03076923076923077,0.03297808392582604,0.0,0.053965682403593285
68,*CCCl,0.03076923076923077,0.05622478094720806,1.0,0.03193320275711237
69,CCCCCCCC*,0.1076923076923077,0.1127188681410711,1.0,0.05734702191696481
70,CCCC(O)*,0.06153846153846154,0.0671424789128664,1.0,0.09935901385527784
71,N#CCCC*,0.06153846153846154,0.06144273151530789,0.75,0.05462151891821357
72,*C1CCCC1,0.06153846153846154,0.06261086156408982,1.0,0.02785051886385067
73,O=C(O)CC*,0.06153846153846154,0.0670924811286773,0.6666666666666666,0.06275740176982926
74,*CCS(=O)(=O)O,0.07692307692307693,0.1080622563318217,1.0,0.08054079119152077
75,O=[N+]([O-])CC*,0.06153846153846154,0.06821515864637823,1.0,0.06516543883676737
76,*c1ccccn1,0.07692307692307693,0.07280018271917499,0.0,0.10406887162609972
77,C/C=C/C(C)=C/*,0.07692307692307693,0.07625912033443977,0.3333333333333333,0.0507143401697044
