Number,SMILEs,MW,FSP3,Cm
5399,CCCOC1=C(C=C(C=C1*)[C@@H]2CC[C@H](O2)C3=CC(=C(C(=C3)OC)OC)OC)O,387.4520000000001,0.4545454545454545,347.6929098787308
5400,C1=CC=C(C=C1)C2=NC(=C(C=C2C#N)C3=CC=C(C=C3)C*)C4=CC=C(C=C4)F,363.4150000000001,0.04,236.44520077269908
5401,CN1C[C@@H](NCC1CCC*)CCC2=C(C=CC=C2F)NC(=O)[C@H]([C@H](C3CCCC(C3)OC)C4=CC=C(C=C4)Cl)N,572.1890000000002,0.59375,555.9619041096779
5402,CC(CCC(C)*)*,84.16199999999999,1.0,56.63425985276909
5404,CCCNC(C1=CC=C(C=C1)NC(=O)C2C3=C(CN2C(=O)C)C=C(C=C3)C*)(C(F)(F)F)C(F)(F)F,500.46300000000014,0.4166666666666667,383.68463272796095
5405,C1CCCC(CC1)CCCCC*,167.31599999999997,1.0,66.78463484555752
5407,CCC(CC)COC(=O)CC*,157.23299999999998,0.8888888888888888,96.29440984988446
5408,C1=CC=C2C=C(C=CC2=C1)COC(C(F)(F)F)(F)*,257.2059999999999,0.2307692307692307,276.1808094673842
5409,C1CCN(C1)C2=CC(=CC=C2)*,146.213,0.4,115.92197223231852
5410,C1COCCN1CC2=CN=C(N2CC(=O)NCCC3=CC=C(C=C3)*)[N+](=O)[O-],372.4050000000001,0.4444444444444444,322.8898591430468
5411,CCN(C)C1=CC=C(C=C1)*,134.20199999999997,0.3333333333333333,93.39590342065092
5412,CC(CC(C)(C)C)C*,113.224,1.0,58.12448484844215
5413,C1=CC(=C(C(=C1F)*)F)Cl,147.531,0.0,132.79868937934546
5414,CC[C@@H](C(=O)C1=NC2=CC=CC=C2O1)NC(=O)C(CC(=O)N3CCOCC3)C*,386.42800000000034,0.5,416.3861220159369
5415,COC(=O)C1=CCCCC1*,139.174,0.625,135.3139598585383
5416,CC(C)(CC1=CC=CC=C1)*,133.21399999999997,0.4,63.53952234772098
5417,C1CN(C1CN)CCC*,127.211,1.0,136.7194596161949
5418,CN(CC*)C1CNC1,113.184,1.0,90.03975961042568
5419,C1CCNC(C1)CNCC*,141.238,1.0,141.20968461186797
5421,C1CC(C1)NC2=NC3=C(CCN(C3)C*)N=C2N4CCC(CC4)OC5=C(C=C(C=C5)F)F,428.5070000000002,0.5652173913043478,407.9851976458293
5422,C1=CC(=CC(=C1)C2=CC=C(C=C2)*)C#N,178.21399999999997,0.0,120.44804104398612
5423,CC1=NC2=C(C(=NN2[C@@H](C)C3=CC=C(C=C3)C(F)(F)F)[C@H](C)*)C(=O)N1,349.33600000000007,0.3529411764705882,347.56983034999166
5424,CC=CC1=C(C=CC(=C1)*)C,131.19799999999998,0.2,93.46433485132678
5425,CC(C1=CC(=C(C=C1)*)CC(C)(C)N)NC2=NC3=C(C(=N2)NCC(F)(F)F)N=C(C=C3)C#CC4CC4,481.54600000000016,0.4230769230769231,430.1778427237717
5426,COC1=C(C=C(C=C1)CCCC2=CC(=CC=C2)OCCNC(=O)CCC*)OC,384.4960000000002,0.4347826086956521,325.2813722438571
5427,C1CC(=C(C1)C2=CC(=CC(=C2)Br)Br)C3=CC(=C(C=C3)C*)F,409.1160000000001,0.2222222222222222,183.10879203883604
5428,C[C@H](CN(CC1=C(C(=CC=C1)C(F)(F)F)Cl)CC(C2=CC=CC=C2)C3=CC=CC=C3)COC4=CC(=C(C(=C4)*)CO)F,585.0610000000003,0.2727272727272727,383.0113003959685
5429,C([N+](=O)[O-])*,60.032,1.0,55.886128416324006
5430,CCC(C)(C=C)*,83.15399999999998,0.6666666666666666,89.78463484555752
5431,C1=CN=C2C=C(C(=CC2=C1Cl)*)Cl,197.04399999999995,0.0,176.3213169219912
5432,CC(=O)OC1=C(C(=C(C(=C1F)F)*)F)F,207.10199999999995,0.125,144.35390453667247
5434,CC1(C(C2=CC=CC=C2N1)*)C,146.21299999999997,0.4,152.60167223808776
5435,CC(C1=CC=C(C=C1)CC(=O)NC2=CC(=C(C(=C2)Cl)C3(CC3)C4=NC=C(O4)C5=CC=C(C=C5)Cl)Cl)*,524.8550000000002,0.2142857142857142,370.47820431740655
5437,C1=CC(=CC=C1C(=O)NC2=NC=C(S2)*)O,219.245,0.0,221.8893846176372
5438,C1=CC=C(C=C1)C2=CC=CC=C2CC*,181.25799999999992,0.1428571428571428,102.21922235349022
5439,C1CC2CCC=N[C@H]2C(C1)*,136.218,0.8888888888888888,173.13099725106858
5440,C1=CC2=C(C=C1N)N(C3=C2C=CC(=C3)*)CNCC4C(C(C(O4)N5C=NC6=C(N=CN=C65)N)O)O,459.4900000000002,0.2608695652173913,627.9224339569535
5441,CC(C*)C=C,69.12700000000001,0.6,51.29440984988447
5442,C1=CC2=C(C=CN(C2OCCN3C=CN=N3)C4=NC=NC=C4)C=C1*,319.348,0.1764705882352941,389.6119153674369
5444,COC1=C(C=C(C=C1)C(=O)NC2=CC(=CC=C2)*)F,244.245,0.0714285714285714,244.216382082203
5445,C1(=C(C(=C(C(=C1*)F)F)S(=O)(=O)N)F)N,225.171,0.0,225.9360267661065
5446,C1=CC=C(C(=C1)OC2=C(C(=CC=C2)Cl)C#N)*,228.658,0.0,207.57252589242827
5447,C1=C(C=NS1)*,84.12299999999999,0.0,103.24552842786252
5448,CC(N1CCC(CC1)C(=O)N)*,155.221,0.875,167.9252284336318
5450,COC1=CC(=CC(=C1OCCCN(C2=CC=C(C=C2)N)C3=CC=C(C=C3)*)OC)CC4=CN=C(N=C4N)N,499.59500000000025,0.2142857142857142,365.11192176782447
5451,CC(C)OC1=NC=C(C=C1)[C@H](C2=CC=C(C=C2)Cl)[C@@H](C(=O)NC3=C(C(=CC=C3)F)CCC4CNC(CN4)CCC*)N,581.1560000000001,0.4375,557.9260602936837
5452,C1=C(SC(=C1)*)CN,112.177,0.2,110.93826603965918
5453,CN(C)C(C1=CC=CC=C1)*,134.20199999999997,0.3333333333333333,115.69640974313586
5454,CCCCOC(C1=CC=C(C=C1)C(=O)NCC2=CC=C(C=C2)C(C3CC3)*)(C(F)(F)F)C(F)(F)F,486.4760000000001,0.48,288.1255017762028
5455,CNC(C(C1CCC(CC1)(F)F)C2=CC=C(C=C2)Cl)C(=O)NC3=C(C(=CC=C3)F)CCC4C5CN5C(CN4)CCC*,590.154,0.59375,564.98211371145
5457,CCCC(C)(CCO)*,115.19599999999998,1.0,108.78463484555752
5459,CCCCC(C)CNC*,128.23899999999998,1.0,92.4121972279916
5460,C1=CC(=C(C=C1C*)[N+](=O)[O-])O,152.129,0.1428571428571428,136.56582842209323
5463,CC(C)N1C2=NC(=NC(=C2N(C1=O)C3=CC4=C(C=C3)OC=C4)N)NC5=C(C=C(C=C5)C*)F,431.45100000000014,0.1739130434782608,473.6777501899176
5465,CC1=CC(=NO1)C(C2=CC=C(C=C2)C(=O)NCC3=CC=C(C=C3)C(C4CC4)*)(C(C)C)O,417.52900000000017,0.3846153846153846,371.40241582327775
5466,COC1=CC=CC=C1CCNCCCCC(=O)C2=CC3=C(C(=C2)*)OCC3,352.4540000000001,0.4090909090909091,299.77159723953014
5468,C1=CC(=CC=C1COC[C@@H]2[C@H]([C@H](C(O2)N3C=NC4=C(N=CN=C43)N)O)O)*,356.3620000000001,0.3529411764705882,476.2096718110937
5470,CCCCCCCCCCCCCCCCC(*)(Br)Br,397.2589999999999,1.0,139.22941968823037
5471,CC1=C(N=C(N1)C2=NC=CC(=C2)C3=CN=CC(=C3)C*)C(=O)O,293.30600000000004,0.125,312.6542843868324
5472,C1C2CC(=O)CC1C2*,109.14799999999995,0.8571428571428571,87.97410985565372
5473,CC(C)[C@@H](C(=O)*)N,100.141,0.8,105.61796604542845
5474,CC1=CC(=C(C=C1*)C(C)C)O,149.213,0.4,108.29440984988445
5475,C(C(*)(*)*)*,26.038,1.0,42.03677461028805
5476,CCOC(=O)C1=CSC(=N1)N2C(=C(C(=N2)C3=CC(=C(C=C3)F)C4=CC=C(C=C4)C)CC5=CC(=C(C=C5)*)F)C6CC6,554.6420000000002,0.21875,482.25939789394215
5478,C1CN(CCC1*)CCF,130.18599999999998,1.0,83.19683207354913
5479,C1=CC(=CC2=C1C=CC(=C2)*)F,145.15599999999995,0.0,126.24896969688427
5480,C[C@H](C1(CCCCC1)NC(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)NCC(=O)C(=O)NC3CC3)C(C)(C)C)*,504.6520000000004,0.8076923076923077,523.455027972022
5482,C1=CC=C(C=C1)S(=O)(=O)C2=CC=C(C=C2)OC3=CC=C(C=C3)*,309.366,0.0,185.99365986430757
5483,CC(=CCC*)C,83.15400000000001,0.6666666666666666,40.78463484555752
5484,CC(C)(C)/C(=C/C12C3=CC=CC=C3C(C4=CC=CC=C41)C5=CC=CC=C25)/*,335.4700000000001,0.2307692307692307,149.97410985565406
5485,CC1(C2=C(C=CC(=C2)OCC(CCC3=CC=CC4=C3C=CC(=C4)OC)*)NC1=O)C,388.4870000000001,0.32,360.30092225251104
5486,CN1C=C(N=C1C2=CC=C(C=C2)CN3C4=NC(=NC=C4C=N3)C5=CC=CC=C5C*)C(F)(F)F,447.4440000000001,0.1666666666666666,401.4688113046346
5487,CN(CC(C(C(C(CO)O)O)O)O)C1=CC(=C(C=C1)N)*,285.32,0.5384615384615384,353.1375096536952
5488,CC(C1=CC=C(C=C1)CC(=O)NC2=CC(=C(C(=C2)Cl)C3(CC3)C4=NOC(=N4)C5=CC=CC=C5)Cl)*,491.39800000000025,0.2222222222222222,368.71987554622126
5489,CC1=C(C=C(C=C1)C(F)(F)F)NC*,188.172,0.3333333333333333,132.83426199416445
